"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
19.771,0.079397,0.18792,19.773,0.078209,0.18542,1,0,10.68,12.445,6.845
19.761,0.083435,0.19444,19.764,0.082147,0.19192,1,0.10035,10.78,12.445,6.845
19.751,0.087661,0.20122,19.754,0.086264,0.19867,1,0.2007,10.881,12.445,6.845
19.741,0.092044,0.20832,19.743,0.090527,0.20575,1,0.30105,10.981,12.445,6.845
19.729,0.096891,0.21597,19.732,0.095232,0.2134,1,0.4014,11.081,12.445,6.845
19.718,0.10173,0.22357,19.721,0.099922,0.221,1,0.50175,11.182,12.445,6.845
19.706,0.10689,0.23164,19.709,0.10491,0.22907,1,0.6021,11.282,12.445,6.845
19.693,0.11291,0.24096,19.696,0.11072,0.23842,1,0.70245,11.382,12.445,6.845
19.679,0.11939,0.25092,19.682,0.11695,0.24842,1,0.8028,11.483,12.445,6.845
19.666,0.12631,0.26148,19.668,0.1236,0.25906,1,0.90315,11.583,12.445,6.845
19.651,0.13371,0.27271,19.654,0.1307,0.27037,1,1.0035,11.684,12.445,6.845
19.636,0.14165,0.28465,19.638,0.13829,0.28241,1,1.1038,11.784,12.445,6.845
19.619,0.15015,0.29736,19.622,0.14639,0.29526,1,1.2042,11.884,12.445,6.845
19.602,0.15924,0.31096,19.605,0.15502,0.30903,1,1.3046,11.985,12.445,6.845
19.584,0.16917,0.32551,19.587,0.16441,0.32382,1,1.4049,12.085,12.445,6.845
19.565,0.17989,0.34106,19.568,0.17451,0.33967,1,1.5052,12.185,12.445,6.845
19.545,0.19146,0.3577,19.548,0.18536,0.35667,1,1.6056,12.286,12.445,6.845
19.525,0.20398,0.3755,19.527,0.19705,0.37492,1,1.7059,12.386,12.445,6.845
19.503,0.21752,0.39455,19.505,0.20964,0.39454,1,1.8063,12.486,12.445,6.845
19.479,0.23218,0.41496,19.481,0.2232,0.41563,1,1.9066,12.587,12.445,6.845
