"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
19.758,0.055429,0.19224,19.761,0.054516,0.18976,1,0,10.68,12.055,6.845
19.748,0.058426,0.19906,19.75,0.057422,0.19654,1,0.10035,10.78,12.055,6.845
19.737,0.061363,0.20618,19.739,0.060263,0.20364,1,0.2007,10.881,12.055,6.845
19.725,0.064465,0.21362,19.728,0.063259,0.21107,1,0.30105,10.981,12.055,6.845
19.713,0.068073,0.22165,19.716,0.066733,0.21909,1,0.4014,11.081,12.055,6.845
19.7,0.071484,0.22966,19.704,0.070004,0.22711,1,0.50175,11.182,12.055,6.845
19.687,0.075163,0.23817,19.691,0.07352,0.23562,1,0.6021,11.282,12.055,6.845
19.673,0.079509,0.248,19.676,0.077657,0.24548,1,0.70245,11.382,12.055,6.845
19.658,0.084189,0.25853,19.661,0.0821,0.25604,1,0.8028,11.483,12.055,6.845
19.642,0.089199,0.26971,19.646,0.086842,0.26729,1,0.90315,11.583,12.055,6.845
19.626,0.094568,0.28161,19.63,0.091904,0.27926,1,1.0035,11.684,12.055,6.845
19.608,0.10033,0.29429,19.613,0.097313,0.29202,1,1.1038,11.784,12.055,6.845
19.59,0.10654,0.3078,19.594,0.1031,0.30565,1,1.2042,11.884,12.055,6.845
19.57,0.11326,0.32223,19.575,0.10933,0.32023,1,1.3046,11.985,12.055,6.845
19.55,0.1207,0.33771,19.555,0.11617,0.33592,1,1.4049,12.085,12.055,6.845
19.528,0.12878,0.35429,19.534,0.12355,0.35273,1,1.5052,12.185,12.055,6.845
19.505,0.13737,0.37208,19.511,0.13131,0.37083,1,1.6056,12.286,12.055,6.845
19.481,0.1467,0.39117,19.487,0.13966,0.39028,1,1.7059,12.386,12.055,6.845
19.455,0.15684,0.41164,19.461,0.14864,0.4112,1,1.8063,12.486,12.055,6.845
19.427,0.16787,0.43362,19.434,0.1583,0.4337,1,1.9066,12.587,12.055,6.845
19.398,0.17987,0.4572,19.406,0.16869,0.45791,1,2.007,12.687,12.055,6.845
19.367,0.19364,0.48286,19.375,0.18049,0.48437,1,2.1073,12.787,12.055,6.845
19.333,0.20866,0.51068,19.342,0.19317,0.51315,1,2.2077,12.888,12.055,6.845
19.297,0.22493,0.54079,19.307,0.20665,0.54438,1,2.3081,12.988,12.055,6.845
19.259,0.24281,0.57328,19.269,0.22123,0.57819,1,2.4084,13.088,12.055,6.845
19.218,0.26244,0.60835,19.229,0.23699,0.61479,1,2.5087,13.189,12.055,6.845
19.174,0.28559,0.64701,19.186,0.25544,0.65549,1,2.6091,13.289,12.055,6.845
19.125,0.31089,0.68949,19.139,0.27507,0.7003,1,2.7094,13.389,12.055,6.845
19.073,0.33878,0.73575,19.088,0.29627,0.74928,1,2.8098,13.49,12.055,6.845
19.017,0.36964,0.78601,19.033,0.31933,0.80265,1,2.9101,13.59,12.055,6.845
18.956,0.40628,0.84205,18.973,0.34672,0.86289,1,3.0105,13.691,12.055,6.845
18.887,0.44731,0.90479,18.906,0.37654,0.93051,1,3.1108,13.791,12.055,6.845
18.812,0.49289,0.97384,18.832,0.409,1.0051,1,3.2112,13.891,12.055,6.845
18.729,0.54373,1.0496,18.75,0.44474,1.0872,1,3.3116,13.992,12.055,6.845
18.637,0.60658,1.1378,18.657,0.49002,1.1849,1,3.4119,14.092,12.055,6.845
18.53,0.67585,1.2371,18.55,0.53804,1.2943,1,3.5122,14.192,12.055,6.845
18.411,0.75321,1.347,18.431,0.59112,1.4157,1,3.6126,14.293,12.055,6.845
18.276,0.84856,1.4767,18.295,0.6601,1.5624,1,3.7129,14.393,12.055,6.845
18.115,0.95884,1.6277,18.15,0.73903,1.7296,1,3.8133,14.493,12.055,6.845
17.937,1.0851,1.7937,17.992,0.83424,1.907,1,3.9136,14.594,12.055,6.845
17.736,1.249,1.9838,17.795,0.98243,2.0901,1,4.014,14.694,12.055,6.845
17.442,1.4339,2.1558,17.406,1.178,2.1887,1,4.1143,14.794,12.055,6.845
17.079,1.6177,2.2935,16.918,1.3985,2.219,1,4.2147,14.895,12.055,6.845
16.639,1.7326,2.3147,16.433,1.575,2.0703,1,4.3151,14.995,12.055,6.845
16.225,1.7209,2.1917,16.149,1.6582,1.8514,1,4.4154,15.095,12.055,6.845
15.872,1.6266,1.9793,16.021,1.6723,1.5878,1,4.5157,15.196,12.055,6.845
15.659,1.433,1.6451,15.936,1.5877,1.3438,1,4.6161,15.296,12.055,6.845
15.474,1.2788,1.3278,15.794,1.5211,1.1379,1,4.7164,15.396,12.055,6.845
15.304,1.1647,1.0329,15.576,1.4555,0.96983,1,4.8168,15.497,12.055,6.845
15.166,1.1331,0.83585,15.382,1.4077,0.84434,1,4.9171,15.597,12.055,6.845
15.045,1.1314,0.68265,15.203,1.3663,0.73319,1,5.0175,15.698,12.055,6.845
14.969,1.1451,0.59834,15.084,1.3303,0.64384,1,5.1178,15.798,12.055,6.845
14.903,1.1604,0.53711,14.979,1.3001,0.56284,1,5.2182,15.898,12.055,6.845
14.843,1.1672,0.48957,14.89,1.2714,0.48947,1,5.3186,15.999,12.055,6.845
14.772,1.1648,0.44386,14.809,1.247,0.42579,1,5.4189,16.099,12.055,6.845
14.698,1.1597,0.39738,14.73,1.2245,0.36545,1,5.5192,16.199,12.055,6.845
14.62,1.1497,0.3484,14.655,1.2043,0.31447,1,5.6196,16.3,12.055,6.845
14.545,1.141,0.30006,14.584,1.1867,0.26634,1,5.7199,16.4,12.055,6.845
14.475,1.131,0.25345,14.517,1.1699,0.22368,1,5.8203,16.5,12.055,6.845
14.412,1.1233,0.21104,14.455,1.1558,0.18467,1,5.9207,16.601,12.055,6.845
14.353,1.1151,0.17147,14.396,1.1421,0.14852,1,6.021,16.701,12.055,6.845
14.3,1.1082,0.1374,14.341,1.1302,0.11614,1,6.1213,16.801,12.055,6.845
14.248,1.1014,0.10521,14.289,1.1189,0.085128,1,6.2217,16.902,12.055,6.845
14.2,1.0948,0.077841,14.241,1.1086,0.05772,1,6.3221,17.002,12.055,6.845
14.154,1.0887,0.051278,14.194,1.0991,0.030979,1,6.4224,17.102,12.055,6.845
14.11,1.0824,0.027926,14.151,1.0901,0.0072948,1,6.5227,17.203,12.055,6.845
14.068,1.0767,0.0051747,14.11,1.082,-0.015764,1,6.6231,17.303,12.055,6.845
14.027,1.0709,-0.015447,14.071,1.0741,-0.036577,1,6.7234,17.403,12.055,6.845
13.989,1.0657,-0.035231,14.034,1.0671,-0.056625,1,6.8238,17.504,12.055,6.845
13.951,1.0606,-0.05317,13.998,1.0601,-0.074977,1,6.9242,17.604,12.055,6.845
13.916,1.056,-0.070412,13.965,1.0539,-0.092543,1,7.0245,17.705,12.055,6.845
13.883,1.0513,-0.086208,13.934,1.0477,-0.10877,1,7.1248,17.805,12.055,6.845
13.851,1.0472,-0.10142,13.904,1.0422,-0.12427,1,7.2252,17.905,12.055,6.845
13.82,1.0428,-0.1156,13.875,1.0367,-0.13868,1,7.3256,18.006,12.055,6.845
13.79,1.0392,-0.12905,13.849,1.0317,-0.15244,1,7.4259,18.106,12.055,6.845
13.762,1.0355,-0.14149,13.823,1.0267,-0.16525,1,7.5262,18.206,12.055,6.845
13.735,1.0323,-0.15334,13.8,1.0222,-0.17755,1,7.6266,18.307,12.055,6.845
13.709,1.0292,-0.16414,13.777,1.0177,-0.18897,1,7.7269,18.407,12.055,6.845
13.685,1.0266,-0.17467,13.756,1.0136,-0.20003,1,7.8273,18.507,12.055,6.845
