"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.42478,4.9691,-0.092389,-0.75587,4.9727,-0.088162,-0.75857,-7.7484,1,0,19.68,12.055,5
-0.42496,4.9715,-0.089434,-0.75656,4.9751,-0.085195,-0.75928,-7.7487,1,0.0033751,19.68,12.055,5.0034
-0.42514,4.9739,-0.086478,-0.75726,4.9775,-0.082227,-0.75998,-7.7489,1,0.0067501,19.68,12.055,5.0068
-0.42532,4.9762,-0.083523,-0.75795,4.9798,-0.07926,-0.76068,-7.7492,1,0.010125,19.68,12.055,5.0101
-0.4255,4.9786,-0.080568,-0.75865,4.9822,-0.076293,-0.76139,-7.7495,1,0.0135,19.68,12.055,5.0135
-0.42568,4.981,-0.077613,-0.75934,4.9846,-0.073326,-0.76209,-7.7497,1,0.016875,19.68,12.055,5.0169
-0.42586,4.9834,-0.074657,-0.76004,4.9869,-0.070358,-0.7628,-7.75,1,0.02025,19.68,12.055,5.0202
-0.42604,4.9858,-0.071702,-0.76073,4.9893,-0.067391,-0.7635,-7.7503,1,0.023625,19.68,12.055,5.0236
-0.42623,4.9882,-0.068747,-0.76143,4.9917,-0.064424,-0.7642,-7.7505,1,0.027,19.68,12.055,5.027
-0.42483,4.9906,-0.065244,-0.76216,4.9941,-0.060908,-0.76494,-7.751,1,0.030375,19.68,12.055,5.0304
-0.42259,4.9931,-0.061453,-0.76292,4.9966,-0.057103,-0.7657,-7.7516,1,0.03375,19.68,12.055,5.0338
-0.42036,4.9956,-0.057662,-0.76367,4.9991,-0.053297,-0.76646,-7.7523,1,0.037125,19.68,12.055,5.0371
-0.41812,4.9981,-0.05387,-0.76442,5.0016,-0.049492,-0.76722,-7.7529,1,0.0405,19.68,12.055,5.0405
-0.41589,5.0006,-0.050079,-0.76518,5.0041,-0.045687,-0.76798,-7.7535,1,0.043875,19.68,12.055,5.0439
-0.41365,5.0031,-0.046288,-0.76593,5.0066,-0.041882,-0.76874,-7.7542,1,0.04725,19.68,12.055,5.0472
-0.41142,5.0056,-0.042497,-0.76668,5.0091,-0.038076,-0.76949,-7.7548,1,0.050625,19.68,12.055,5.0506
-0.40918,5.0081,-0.038705,-0.76744,5.0115,-0.034271,-0.77025,-7.7554,1,0.054,19.68,12.055,5.054
-0.40695,5.0106,-0.034914,-0.76819,5.014,-0.030466,-0.77101,-7.756,1,0.057375,19.68,12.055,5.0574
-0.40471,5.0131,-0.031122,-0.76895,5.0165,-0.02666,-0.77177,-7.7567,1,0.06075,19.68,12.055,5.0608
-0.40248,5.0156,-0.027331,-0.7697,5.019,-0.022855,-0.77253,-7.7573,1,0.064125,19.68,12.055,5.0641
-0.40025,5.0181,-0.02354,-0.77045,5.0215,-0.019049,-0.77329,-7.7579,1,0.0675,19.68,12.055,5.0675
-0.39801,5.0206,-0.019748,-0.77121,5.024,-0.015244,-0.77405,-7.7585,1,0.070875,19.68,12.055,5.0709
-0.39578,5.0231,-0.015957,-0.77196,5.0265,-0.011439,-0.77481,-7.7592,1,0.07425,19.68,12.055,5.0743
-0.39354,5.0256,-0.012166,-0.77271,5.029,-0.0076338,-0.77556,-7.7598,1,0.077625,19.68,12.055,5.0776
-0.39131,5.0281,-0.0083746,-0.77347,5.0315,-0.0038284,-0.77632,-7.7604,1,0.081,19.68,12.055,5.081
-0.38907,5.0306,-0.0045832,-0.77422,5.0339,-2.2982e-05,-0.77708,-7.761,1,0.084375,19.68,12.055,5.0844
-0.38876,5.031,-0.00093409,-0.77376,5.0343,0.0036352,-0.77662,-7.7605,1,0.08775,19.68,12.055,5.0877
-0.38889,5.031,0.0026827,-0.77303,5.0342,0.0072599,-0.77589,-7.7598,1,0.091125,19.68,12.055,5.0911
-0.38901,5.0309,0.0062994,-0.77229,5.0341,0.010885,-0.77515,-7.759,1,0.0945,19.68,12.055,5.0945
-0.38914,5.0308,0.0099161,-0.77155,5.034,0.014509,-0.77442,-7.7582,1,0.097875,19.68,12.055,5.0979
-0.38927,5.0307,0.013533,-0.77082,5.0339,0.018134,-0.77369,-7.7574,1,0.10125,19.68,12.055,5.1013
-0.38939,5.0307,0.01715,-0.77008,5.0339,0.021759,-0.77295,-7.7567,1,0.10463,19.68,12.055,5.1046
-0.38952,5.0306,0.020766,-0.76935,5.0338,0.025383,-0.77222,-7.7559,1,0.108,19.68,12.055,5.108
-0.38964,5.0305,0.024383,-0.76861,5.0337,0.029008,-0.77148,-7.7551,1,0.11137,19.68,12.055,5.1114
-0.38977,5.0305,0.027999,-0.76788,5.0336,0.032632,-0.77075,-7.7544,1,0.11475,19.68,12.055,5.1147
-0.3899,5.0304,0.031616,-0.76714,5.0335,0.036257,-0.77001,-7.7536,1,0.11812,19.68,12.055,5.1181
-0.39002,5.0303,0.035233,-0.7664,5.0334,0.039882,-0.76928,-7.7528,1,0.1215,19.68,12.055,5.1215
-0.39015,5.0302,0.03885,-0.76567,5.0333,0.043507,-0.76854,-7.752,1,0.12488,19.68,12.055,5.1249
-0.39027,5.0302,0.042466,-0.76493,5.0332,0.047131,-0.76781,-7.7513,1,0.12825,19.68,12.055,5.1283
-0.3904,5.0301,0.046083,-0.7642,5.0331,0.050756,-0.76707,-7.7505,1,0.13163,19.68,12.055,5.1316
-0.39053,5.03,0.0497,-0.76346,5.033,0.054381,-0.76634,-7.7497,1,0.135,19.68,12.055,5.135
-0.39065,5.03,0.053316,-0.76273,5.0329,0.058005,-0.7656,-7.749,1,0.13837,19.68,12.055,5.1384
-0.39078,5.0299,0.056933,-0.76199,5.0328,0.06163,-0.76487,-7.7482,1,0.14175,19.68,12.055,5.1417
