"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.25266,5.0765,0.032221,-0.37001,5.0796,0.031892,-0.36852,-4.5026,1,0,19.68,12.445,5
-0.25299,5.0776,0.033602,-0.37003,5.0807,0.033281,-0.36854,-4.5024,1,0.0033751,19.68,12.445,5.0034
-0.25333,5.0788,0.034983,-0.37006,5.0818,0.03467,-0.36856,-4.5021,1,0.0067501,19.68,12.445,5.0068
-0.25366,5.0799,0.036364,-0.37008,5.083,0.036059,-0.36859,-4.5019,1,0.010125,19.68,12.445,5.0101
-0.25399,5.081,0.037745,-0.37011,5.0841,0.037447,-0.36861,-4.5017,1,0.0135,19.68,12.445,5.0135
-0.25432,5.0821,0.039126,-0.37013,5.0852,0.038836,-0.36863,-4.5014,1,0.016875,19.68,12.445,5.0169
-0.25466,5.0832,0.040507,-0.37015,5.0863,0.040225,-0.36865,-4.5012,1,0.02025,19.68,12.445,5.0202
-0.25499,5.0843,0.041888,-0.37018,5.0874,0.041613,-0.36867,-4.501,1,0.023625,19.68,12.445,5.0236
-0.25532,5.0854,0.043269,-0.3702,5.0886,0.043002,-0.3687,-4.5008,1,0.027,19.68,12.445,5.027
-0.25565,5.0866,0.04465,-0.37022,5.0897,0.044391,-0.36872,-4.5005,1,0.030375,19.68,12.445,5.0304
-0.25599,5.0877,0.046031,-0.37025,5.0908,0.045779,-0.36874,-4.5003,1,0.03375,19.68,12.445,5.0338
-0.25632,5.0888,0.047412,-0.37027,5.0919,0.047168,-0.36876,-4.5001,1,0.037125,19.68,12.445,5.0371
-0.25665,5.0899,0.048793,-0.37029,5.093,0.048557,-0.36878,-4.4998,1,0.0405,19.68,12.445,5.0405
-0.25698,5.091,0.050174,-0.37032,5.0941,0.049946,-0.36881,-4.4996,1,0.043875,19.68,12.445,5.0439
-0.25732,5.0921,0.051554,-0.37034,5.0953,0.051334,-0.36883,-4.4994,1,0.04725,19.68,12.445,5.0472
-0.25765,5.0933,0.052935,-0.37037,5.0964,0.052723,-0.36885,-4.4992,1,0.050625,19.68,12.445,5.0506
-0.25798,5.0944,0.054316,-0.37039,5.0975,0.054111,-0.36887,-4.4989,1,0.054,19.68,12.445,5.054
-0.25831,5.0955,0.055697,-0.37041,5.0986,0.0555,-0.36889,-4.4987,1,0.057375,19.68,12.445,5.0574
-0.25865,5.0966,0.057078,-0.37044,5.0997,0.056889,-0.36891,-4.4985,1,0.06075,19.68,12.445,5.0608
-0.25898,5.0977,0.058459,-0.37046,5.1009,0.058278,-0.36894,-4.4982,1,0.064125,19.68,12.445,5.0641
-0.25931,5.0988,0.05984,-0.37048,5.102,0.059666,-0.36896,-4.498,1,0.0675,19.68,12.445,5.0675
-0.25965,5.0999,0.061221,-0.37051,5.1031,0.061055,-0.36898,-4.4978,1,0.070875,19.68,12.445,5.0709
-0.25998,5.1011,0.062602,-0.37053,5.1042,0.062444,-0.369,-4.4976,1,0.07425,19.68,12.445,5.0743
-0.26031,5.1022,0.063983,-0.37056,5.1053,0.063832,-0.36902,-4.4973,1,0.077625,19.68,12.445,5.0776
-0.26064,5.1033,0.065364,-0.37058,5.1065,0.065221,-0.36905,-4.4971,1,0.081,19.68,12.445,5.081
-0.26098,5.1044,0.066745,-0.3706,5.1076,0.06661,-0.36907,-4.4969,1,0.084375,19.68,12.445,5.0844
-0.26131,5.1055,0.068126,-0.37063,5.1087,0.067998,-0.36909,-4.4967,1,0.08775,19.68,12.445,5.0877
-0.26164,5.1066,0.069507,-0.37065,5.1098,0.069387,-0.36911,-4.4964,1,0.091125,19.68,12.445,5.0911
-0.26197,5.1077,0.070888,-0.37067,5.1109,0.070776,-0.36913,-4.4962,1,0.0945,19.68,12.445,5.0945
-0.26231,5.1089,0.072269,-0.3707,5.1121,0.072165,-0.36916,-4.496,1,0.097875,19.68,12.445,5.0979
-0.26264,5.11,0.07365,-0.37072,5.1132,0.073553,-0.36918,-4.4957,1,0.10125,19.68,12.445,5.1013
-0.26297,5.1111,0.075031,-0.37074,5.1143,0.074942,-0.3692,-4.4955,1,0.10463,19.68,12.445,5.1046
-0.2633,5.1122,0.076412,-0.37077,5.1154,0.076331,-0.36922,-4.4953,1,0.108,19.68,12.445,5.108
-0.26364,5.1133,0.077793,-0.37079,5.1165,0.077719,-0.36924,-4.4951,1,0.11137,19.68,12.445,5.1114
-0.26397,5.1144,0.079173,-0.37082,5.1177,0.079108,-0.36927,-4.4948,1,0.11475,19.68,12.445,5.1147
-0.2643,5.1155,0.080554,-0.37084,5.1188,0.080497,-0.36929,-4.4946,1,0.11812,19.68,12.445,5.1181
-0.26463,5.1167,0.081935,-0.37086,5.1199,0.081885,-0.36931,-4.4944,1,0.1215,19.68,12.445,5.1215
-0.26472,5.1171,0.083156,-0.37065,5.1203,0.083115,-0.36909,-4.4941,1,0.12488,19.68,12.445,5.1249
-0.26459,5.1169,0.084236,-0.37022,5.1201,0.084205,-0.36866,-4.4938,1,0.12825,19.68,12.445,5.1283
-0.26447,5.1167,0.085316,-0.3698,5.12,0.085295,-0.36824,-4.4935,1,0.13163,19.68,12.445,5.1316
