"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.0526,-0.032719,0.29821,7.3557,0.0039793,0.22272,1,0,16.68,11.055,5
7.066,0.0013065,0.31168,7.3635,0.033491,0.23288,1,0.03375,16.68,11.055,5.0338
7.0795,0.035332,0.32514,7.3714,0.063002,0.24304,1,0.0675,16.68,11.055,5.0675
7.0663,0.068618,0.33332,7.3569,0.090706,0.24837,1,0.10125,16.68,11.055,5.1013
7.0243,0.10111,0.33581,7.3185,0.11646,0.24851,1,0.135,16.68,11.055,5.135
6.9823,0.1336,0.3383,7.28,0.14222,0.24865,1,0.16875,16.68,11.055,5.1687
6.9402,0.16609,0.34079,7.2416,0.16798,0.2488,1,0.2025,16.68,11.055,5.2025
6.8982,0.19858,0.34328,7.2031,0.19374,0.24894,1,0.23625,16.68,11.055,5.2362
6.8562,0.23107,0.34577,7.1647,0.21949,0.24908,1,0.27,16.68,11.055,5.27
6.8143,0.26184,0.34579,7.1267,0.24399,0.24684,1,0.30375,16.68,11.055,5.3038
6.7728,0.28839,0.33976,7.09,0.2654,0.23877,1,0.3375,16.68,11.055,5.3375
6.7312,0.31494,0.33372,7.0534,0.2868,0.2307,1,0.37125,16.68,11.055,5.3713
6.6897,0.34149,0.32769,7.0167,0.30821,0.22263,1,0.405,16.68,11.055,5.405
6.6481,0.36804,0.32165,6.98,0.32961,0.21456,1,0.43875,16.68,11.055,5.4387
6.6066,0.39459,0.31561,6.9433,0.35101,0.20649,1,0.4725,16.68,11.055,5.4725
6.565,0.42114,0.30958,6.9066,0.37242,0.19841,1,0.50625,16.68,11.055,5.5062
6.5234,0.44769,0.30354,6.8699,0.39382,0.19034,1,0.54,16.68,11.055,5.54
6.4819,0.47424,0.2975,6.8332,0.41523,0.18227,1,0.57375,16.68,11.055,5.5738
6.4157,0.4785,0.29411,6.7875,0.41756,0.17721,1,0.6075,16.68,11.055,5.6075
6.3439,0.47769,0.29132,6.7396,0.41557,0.17284,1,0.64125,16.68,11.055,5.6413
6.2721,0.47689,0.28853,6.6918,0.41357,0.16847,1,0.675,16.68,11.055,5.675
6.2003,0.47608,0.28573,6.644,0.41157,0.1641,1,0.70875,16.68,11.055,5.7087
6.1285,0.47527,0.28294,6.5962,0.40957,0.15973,1,0.7425,16.68,11.055,5.7425
6.0567,0.47447,0.28015,6.5483,0.40758,0.15535,1,0.77625,16.68,11.055,5.7762
5.9882,0.47488,0.27268,6.503,0.40686,0.14639,1,0.81,16.68,11.055,5.81
5.9217,0.47603,0.26236,6.4592,0.40693,0.13465,1,0.84375,16.68,11.055,5.8438
5.8552,0.47719,0.25205,6.4154,0.40699,0.12291,1,0.8775,16.68,11.055,5.8775
5.7887,0.47834,0.24173,6.3716,0.40705,0.11116,1,0.91125,16.68,11.055,5.9113
5.7222,0.47949,0.23142,6.3278,0.40711,0.099421,1,0.945,16.68,11.055,5.945
5.6557,0.48065,0.2211,6.284,0.40718,0.087678,1,0.97875,16.68,11.055,5.9788
5.5893,0.4818,0.21079,6.2401,0.40724,0.075935,1,1.0125,16.68,11.055,6.0125
5.5228,0.48295,0.20047,6.1963,0.4073,0.064191,1,1.0462,16.68,11.055,6.0462
5.4533,0.48262,0.1922,6.1541,0.40607,0.05322,1,1.08,16.68,11.055,6.08
5.3671,0.47375,0.19568,6.1206,0.39735,0.046691,1,1.1137,16.68,11.055,6.1137
5.2808,0.46488,0.19917,6.0872,0.38864,0.040162,1,1.1475,16.68,11.055,6.1475
5.1945,0.45601,0.20265,6.0538,0.37993,0.033633,1,1.1813,16.68,11.055,6.1813
5.1083,0.44714,0.20613,6.0204,0.37121,0.027104,1,1.215,16.68,11.055,6.215
5.022,0.43827,0.20962,5.987,0.3625,0.020575,1,1.2488,16.68,11.055,6.2488
4.9357,0.42939,0.2131,5.9535,0.35379,0.014046,1,1.2825,16.68,11.055,6.2825
4.8525,0.42311,0.20808,5.923,0.34868,0.00059141,1,1.3162,16.68,11.055,6.3162
4.7695,0.41694,0.20267,5.8926,0.34373,-0.013185,1,1.35,16.68,11.055,6.35
4.6864,0.41077,0.19726,5.8622,0.33879,-0.026961,1,1.3837,16.68,11.055,6.3837
4.6034,0.40461,0.19185,5.8319,0.33385,-0.040737,1,1.4175,16.68,11.055,6.4175
4.5203,0.39844,0.18644,5.8015,0.32891,-0.054514,1,1.4513,16.68,11.055,6.4513
4.4373,0.39227,0.18103,5.7711,0.32397,-0.06829,1,1.485,16.68,11.055,6.485
4.3542,0.3861,0.17562,5.7407,0.31903,-0.082066,1,1.5188,16.68,11.055,6.5188
4.2712,0.37994,0.17021,5.7103,0.31409,-0.095842,1,1.5525,16.68,11.055,6.5525
4.2637,0.37266,0.16636,5.736,0.30755,-0.11002,1,1.5862,16.68,11.055,6.5862
4.3375,0.36419,0.16418,5.822,0.2993,-0.12464,1,1.62,16.68,11.055,6.62
4.4112,0.35572,0.16201,5.9079,0.29105,-0.13926,1,1.6537,16.68,11.055,6.6537
4.485,0.34725,0.15983,5.9939,0.2828,-0.15388,1,1.6875,16.68,11.055,6.6875
4.5588,0.33878,0.15766,6.0799,0.27455,-0.1685,1,1.7213,16.68,11.055,6.7213
4.6326,0.33031,0.15548,6.1659,0.2663,-0.18312,1,1.755,16.68,11.055,6.755
4.706,0.32174,0.15229,6.2518,0.25843,-0.19831,1,1.7888,16.68,11.055,6.7888
4.7783,0.31292,0.14659,6.3374,0.25148,-0.21492,1,1.8225,16.68,11.055,6.8225
4.8506,0.3041,0.1409,6.4231,0.24453,-0.23154,1,1.8562,16.68,11.055,6.8562
4.9229,0.29528,0.1352,6.5088,0.23759,-0.24815,1,1.89,16.68,11.055,6.89
4.9952,0.28646,0.1295,6.5944,0.23064,-0.26477,1,1.9237,16.68,11.055,6.9237
5.0675,0.27764,0.12381,6.6801,0.22369,-0.28138,1,1.9575,16.68,11.055,6.9575
5.1398,0.26882,0.11811,6.7657,0.21674,-0.29799,1,1.9913,16.68,11.055,6.9913
5.2121,0.26,0.11242,6.8514,0.2098,-0.31461,1,2.025,16.68,11.055,7.025
5.2844,0.25118,0.10672,6.9371,0.20285,-0.33122,1,2.0588,16.68,11.055,7.0588
5.4569,0.24088,0.10607,7.0708,0.19505,-0.3351,1,2.0925,16.68,11.055,7.0925
5.6521,0.23025,0.10657,7.2154,0.18705,-0.33607,1,2.1262,16.68,11.055,7.1262
5.8474,0.21961,0.10706,7.36,0.17906,-0.33705,1,2.16,16.68,11.055,7.16
6.0427,0.20898,0.10755,7.5047,0.17107,-0.33803,1,2.1937,16.68,11.055,7.1937
6.2379,0.19835,0.10805,7.6493,0.16307,-0.339,1,2.2275,16.68,11.055,7.2275
6.4332,0.18772,0.10854,7.794,0.15508,-0.33998,1,2.2613,16.68,11.055,7.2613
6.6297,0.17757,0.10868,7.9385,0.14711,-0.34116,1,2.295,16.68,11.055,7.295
6.8269,0.16772,0.10859,8.0831,0.13917,-0.34246,1,2.3288,16.68,11.055,7.3288
7.0241,0.15788,0.1085,8.2276,0.13122,-0.34376,1,2.3625,16.68,11.055,7.3625
7.2213,0.14803,0.10841,8.3721,0.12328,-0.34506,1,2.3962,16.68,11.055,7.3962
7.4185,0.13818,0.10833,8.5167,0.11533,-0.34636,1,2.43,16.68,11.055,7.43
