"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.1125,-0.03046,0.056708,7.4013,0.0061141,0.011976,1,0,16.68,11.25,5
7.1213,0.0063951,0.065609,7.4062,0.038419,0.018463,1,0.03375,16.68,11.25,5.0338
7.13,0.04325,0.07451,7.4111,0.070724,0.024951,1,0.0675,16.68,11.25,5.0675
7.1143,0.078003,0.080324,7.3951,0.099877,0.028382,1,0.10125,16.68,11.25,5.1013
7.0723,0.11049,0.082814,7.3566,0.12563,0.028523,1,0.135,16.68,11.25,5.135
7.0303,0.14298,0.085304,7.3182,0.15139,0.028663,1,0.16875,16.68,11.25,5.1687
6.9883,0.17547,0.087794,7.2797,0.17715,0.028804,1,0.2025,16.68,11.25,5.2025
6.9463,0.20796,0.090284,7.2413,0.20291,0.028944,1,0.23625,16.68,11.25,5.2362
6.9042,0.24045,0.092774,7.2028,0.22866,0.029084,1,0.27,16.68,11.25,5.27
6.8622,0.27294,0.095264,7.1644,0.25442,0.029225,1,0.30375,16.68,11.25,5.3038
6.8202,0.30543,0.097754,7.126,0.28018,0.029365,1,0.3375,16.68,11.25,5.3375
6.7782,0.33792,0.10024,7.0875,0.30594,0.029505,1,0.37125,16.68,11.25,5.3713
6.7362,0.37041,0.10273,7.0491,0.33169,0.029646,1,0.405,16.68,11.25,5.405
6.6942,0.4029,0.10522,7.0106,0.35745,0.029786,1,0.43875,16.68,11.25,5.4387
6.6522,0.43539,0.10771,6.9722,0.38321,0.029926,1,0.4725,16.68,11.25,5.4725
6.6102,0.46788,0.1102,6.9337,0.40896,0.030067,1,0.50625,16.68,11.25,5.5062
6.5681,0.50037,0.11269,6.8953,0.43472,0.030207,1,0.54,16.68,11.25,5.54
6.5261,0.53285,0.11518,6.8568,0.46048,0.030347,1,0.57375,16.68,11.25,5.5738
6.4598,0.53821,0.11337,6.8107,0.46362,0.026811,1,0.6075,16.68,11.25,5.6075
6.388,0.53741,0.11058,6.7629,0.46162,0.022439,1,0.64125,16.68,11.25,5.6413
6.3162,0.5366,0.10779,6.7151,0.45963,0.018066,1,0.675,16.68,11.25,5.675
6.2444,0.53579,0.10499,6.6672,0.45763,0.013694,1,0.70875,16.68,11.25,5.7087
6.1726,0.53499,0.1022,6.6194,0.45563,0.0093218,1,0.7425,16.68,11.25,5.7425
6.1008,0.53418,0.09941,6.5716,0.45364,0.0049495,1,0.77625,16.68,11.25,5.7762
6.029,0.53337,0.096618,6.5237,0.45164,0.00057726,1,0.81,16.68,11.25,5.81
5.9572,0.53256,0.093826,6.4759,0.44964,-0.003795,1,0.84375,16.68,11.25,5.8438
