"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.8781,-0.035611,-0.19487,7.178,-0.004468,-0.20635,1,0,16.68,11.445,5
6.8868,0.0012444,-0.18597,7.1829,0.027837,-0.19986,1,0.03375,16.68,11.445,5.0338
6.8955,0.038099,-0.17707,7.1877,0.060142,-0.19337,1,0.0675,16.68,11.445,5.0675
6.887,0.072316,-0.16716,7.1791,0.088487,-0.18612,1,0.10125,16.68,11.445,5.1013
6.8599,0.10369,-0.15616,7.1558,0.11257,-0.17805,1,0.135,16.68,11.445,5.135
6.8328,0.13506,-0.14516,7.1325,0.13665,-0.16998,1,0.16875,16.68,11.445,5.1687
6.8057,0.16644,-0.13416,7.1092,0.16072,-0.16191,1,0.2025,16.68,11.445,5.2025
6.7785,0.19781,-0.12316,7.086,0.1848,-0.15384,1,0.23625,16.68,11.445,5.2362
6.7514,0.22919,-0.11216,7.0627,0.20888,-0.14577,1,0.27,16.68,11.445,5.27
6.7243,0.26056,-0.10116,7.0394,0.23296,-0.1377,1,0.30375,16.68,11.445,5.3038
6.6972,0.29194,-0.090164,7.0161,0.25704,-0.12963,1,0.3375,16.68,11.445,5.3375
6.67,0.32332,-0.079227,6.9927,0.28113,-0.12162,1,0.37125,16.68,11.445,5.3713
6.628,0.35581,-0.076737,6.9543,0.30689,-0.12148,1,0.405,16.68,11.445,5.405
6.5859,0.3883,-0.074247,6.9158,0.33265,-0.12133,1,0.43875,16.68,11.445,5.4387
6.5439,0.42079,-0.071757,6.8774,0.35841,-0.12119,1,0.4725,16.68,11.445,5.4725
6.5019,0.45328,-0.069267,6.839,0.38416,-0.12105,1,0.50625,16.68,11.445,5.5062
6.4599,0.48577,-0.066777,6.8005,0.40992,-0.12091,1,0.54,16.68,11.445,5.54
6.4179,0.51826,-0.064287,6.7621,0.43568,-0.12077,1,0.57375,16.68,11.445,5.5738
6.3508,0.52382,-0.056688,6.7174,0.43903,-0.11618,1,0.6075,16.68,11.445,5.6075
6.2781,0.52326,-0.047927,6.6714,0.43729,-0.11056,1,0.64125,16.68,11.445,5.6413
6.2054,0.5227,-0.039167,6.6253,0.43555,-0.10495,1,0.675,16.68,11.445,5.675
6.1327,0.52214,-0.030407,6.5793,0.4338,-0.099341,1,0.70875,16.68,11.445,5.7087
6.0599,0.52158,-0.021646,6.5333,0.43206,-0.09373,1,0.7425,16.68,11.445,5.7425
5.9872,0.52102,-0.012886,6.4872,0.43032,-0.088119,1,0.77625,16.68,11.445,5.7762
5.9145,0.52046,-0.0041255,6.4412,0.42858,-0.082507,1,0.81,16.68,11.445,5.81
5.8417,0.5199,0.0046349,6.3951,0.42684,-0.076896,1,0.84375,16.68,11.445,5.8438
5.7693,0.51926,0.0094588,6.3485,0.42501,-0.074687,1,0.8775,16.68,11.445,5.8775
5.6975,0.51845,0.0066667,6.3007,0.42301,-0.079059,1,0.91125,16.68,11.445,5.9113
5.6257,0.51765,0.0038745,6.2528,0.42101,-0.083431,1,0.945,16.68,11.445,5.945
5.5539,0.51684,0.0010824,6.205,0.41902,-0.087803,1,0.97875,16.68,11.445,5.9788
5.4821,0.51603,-0.0017096,6.1572,0.41702,-0.092176,1,1.0125,16.68,11.445,6.0125
5.4103,0.51523,-0.0045018,6.1093,0.41502,-0.096548,1,1.0462,16.68,11.445,6.0462
5.3364,0.51328,-0.0057226,6.0642,0.41187,-0.10078,1,1.08,16.68,11.445,6.08
5.2502,0.5048,0.0020911,6.0348,0.40209,-0.10422,1,1.1137,16.68,11.445,6.1137
5.164,0.49631,0.0099048,6.0054,0.39231,-0.10766,1,1.1475,16.68,11.445,6.1475
5.0778,0.48782,0.017719,5.976,0.38252,-0.1111,1,1.1813,16.68,11.445,6.1813
4.9916,0.47934,0.025532,5.9465,0.37274,-0.11454,1,1.215,16.68,11.445,6.215
4.9054,0.47085,0.033346,5.9171,0.36296,-0.11798,1,1.2488,16.68,11.445,6.2488
4.8191,0.46237,0.04116,5.8877,0.35317,-0.12142,1,1.2825,16.68,11.445,6.2825
4.7329,0.45388,0.048973,5.8583,0.34339,-0.12486,1,1.3162,16.68,11.445,6.3162
4.6467,0.44539,0.056787,5.8289,0.33361,-0.1283,1,1.35,16.68,11.445,6.35
4.5605,0.43665,0.061681,5.7967,0.32455,-0.13382,1,1.3837,16.68,11.445,6.3837
4.4742,0.42778,0.065164,5.7633,0.31583,-0.14035,1,1.4175,16.68,11.445,6.4175
4.3879,0.41891,0.068648,5.7299,0.30712,-0.14688,1,1.4513,16.68,11.445,6.4513
4.3017,0.41004,0.072131,5.6965,0.2984,-0.15341,1,1.485,16.68,11.445,6.485
4.2154,0.40116,0.075614,5.6631,0.28969,-0.15994,1,1.5188,16.68,11.445,6.5188
4.1291,0.39229,0.079097,5.6296,0.28098,-0.16647,1,1.5525,16.68,11.445,6.5525
4.1274,0.38463,0.08115,5.6587,0.2727,-0.1757,1,1.5862,16.68,11.445,6.5862
4.2166,0.37827,0.081663,5.755,0.26489,-0.18784,1,1.62,16.68,11.445,6.62
4.3059,0.3719,0.082176,5.8514,0.25708,-0.19999,1,1.6537,16.68,11.445,6.6537
4.3951,0.36554,0.082689,5.9477,0.24927,-0.21213,1,1.6875,16.68,11.445,6.6875
4.4844,0.35918,0.083202,6.044,0.24146,-0.22428,1,1.7213,16.68,11.445,6.7213
4.5736,0.35281,0.083715,6.1404,0.23365,-0.23642,1,1.755,16.68,11.445,6.755
4.6629,0.34645,0.084229,6.2367,0.22584,-0.24856,1,1.7888,16.68,11.445,6.7888
4.7522,0.34009,0.084742,6.3331,0.21803,-0.26071,1,1.8225,16.68,11.445,6.8225
