z/D-0.56,,z/D-0.36,,z/D0.34,,z/D1.04,
X,Y,X,Y,X,Y,X,Y
0.9858200439731708,0.9002463054187195,0.9779097436753776,0.8990147783251234,0.8485312126019315,0.8990147783251234,0.7892091787036264,0.8990147783251233
0.9891813475828672,0.8497536945812814,0.982401686565918,0.8497536945812811,0.8236446244190254,0.8497536945812811,0.7790118560574435,0.8497536945812812
0.9902827641869139,0.7992610837438429,0.9761577746235841,0.7980295566502468,0.828701539060978,0.8004926108374387,0.7642933678439232,0.7980295566502469
0.9846052155520302,0.7500000000000008,0.969915254237288,0.7487684729064047,0.7235882663994879,0.7500000000000007,0.7518368539701094,0.7500000000000004
0.9885307951351201,0.6982758620689661,0.9772313601068716,0.6982758620689663,0.7416381397678885,0.6982758620689663,0.7484178007848377,0.6982758620689663
0.9851131335058863,0.649014778325124,0.9732487267262253,0.6490147783251241,0.7783334724889371,0.649014778325124,0.7568652417132837,0.6502463054187196
0.9805655283738277,0.5997536945812817,0.9619214605772175,0.5997536945812816,0.7562717430630932,0.5997536945812819,0.7472314992624753,0.5985221674876856
0.9782778102474186,0.5504926108374394,0.9545483009100777,0.5492610837438433,0.640424007124767,0.5492610837438434,0.7511584704016031,0.5492610837438434
