"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.20822,9.0187,0.27181,0.13215,9.0207,0.27281,0.1338,11.411,1,0,12.48,12.25,5
-0.20826,9.0186,0.27179,0.13297,9.0206,0.2728,0.13461,11.411,1,0.0033751,12.48,12.25,5.0034
-0.20829,9.0186,0.27177,0.13379,9.0206,0.27279,0.13542,11.412,1,0.0067501,12.48,12.25,5.0068
-0.20832,9.0186,0.27175,0.13461,9.0206,0.27279,0.13623,11.412,1,0.010125,12.48,12.25,5.0101
-0.20835,9.0185,0.27173,0.13543,9.0206,0.27278,0.13704,11.413,1,0.0135,12.48,12.25,5.0135
-0.20839,9.0185,0.27171,0.13625,9.0206,0.27277,0.13786,11.413,1,0.016875,12.48,12.25,5.0169
-0.20842,9.0185,0.2717,0.13707,9.0205,0.27276,0.13867,11.414,1,0.02025,12.48,12.25,5.0202
-0.20845,9.0184,0.27168,0.13789,9.0205,0.27275,0.13948,11.414,1,0.023625,12.48,12.25,5.0236
-0.20848,9.0184,0.27166,0.13871,9.0205,0.27275,0.14029,11.415,1,0.027,12.48,12.25,5.027
-0.20852,9.0184,0.27164,0.13953,9.0205,0.27274,0.1411,11.415,1,0.030375,12.48,12.25,5.0304
-0.20855,9.0183,0.27162,0.14035,9.0205,0.27273,0.14191,11.416,1,0.03375,12.48,12.25,5.0338
-0.20858,9.0183,0.27161,0.14117,9.0204,0.27272,0.14272,11.416,1,0.037125,12.48,12.25,5.0371
-0.20861,9.0182,0.27159,0.142,9.0204,0.27272,0.14354,11.417,1,0.0405,12.48,12.25,5.0405
-0.20865,9.0182,0.27157,0.14282,9.0204,0.27271,0.14435,11.417,1,0.043875,12.48,12.25,5.0439
-0.20868,9.0182,0.27155,0.14364,9.0204,0.2727,0.14516,11.418,1,0.04725,12.48,12.25,5.0472
-0.20871,9.0181,0.27153,0.14446,9.0204,0.27269,0.14597,11.418,1,0.050625,12.48,12.25,5.0506
-0.20874,9.0181,0.27151,0.14528,9.0203,0.27268,0.14678,11.419,1,0.054,12.48,12.25,5.054
-0.20878,9.0181,0.2715,0.1461,9.0203,0.27268,0.14759,11.419,1,0.057375,12.48,12.25,5.0574
-0.20881,9.018,0.27148,0.14692,9.0203,0.27267,0.1484,11.419,1,0.06075,12.48,12.25,5.0608
-0.20884,9.018,0.27146,0.14774,9.0203,0.27266,0.14922,11.42,1,0.064125,12.48,12.25,5.0641
-0.20887,9.018,0.27144,0.14856,9.0203,0.27265,0.15003,11.42,1,0.0675,12.48,12.25,5.0675
-0.2089,9.0179,0.27142,0.14939,9.0203,0.27265,0.15085,11.421,1,0.070875,12.48,12.25,5.0709
-0.20893,9.0179,0.27141,0.15022,9.0202,0.27264,0.15167,11.421,1,0.07425,12.48,12.25,5.0743
-0.20896,9.0179,0.27139,0.15104,9.0202,0.27263,0.15249,11.421,1,0.077625,12.48,12.25,5.0776
-0.20899,9.0178,0.27137,0.15187,9.0202,0.27263,0.1533,11.422,1,0.081,12.48,12.25,5.081
-0.20902,9.0178,0.27135,0.1527,9.0202,0.27262,0.15412,11.422,1,0.084375,12.48,12.25,5.0844
-0.20904,9.0179,0.27133,0.15353,9.0203,0.2726,0.15494,11.422,1,0.08775,12.48,12.25,5.0877
-0.20905,9.0179,0.2713,0.15435,9.0203,0.27258,0.15575,11.422,1,0.091125,12.48,12.25,5.0911
-0.20907,9.018,0.27127,0.15518,9.0204,0.27256,0.15657,11.421,1,0.0945,12.48,12.25,5.0945
-0.20909,9.0181,0.27124,0.15601,9.0205,0.27254,0.15738,11.421,1,0.097875,12.48,12.25,5.0979
-0.20911,9.0182,0.27121,0.15684,9.0206,0.27252,0.15819,11.421,1,0.10125,12.48,12.25,5.1013
-0.20912,9.0183,0.27118,0.15767,9.0207,0.2725,0.15901,11.421,1,0.10463,12.48,12.25,5.1046
-0.20914,9.0184,0.27115,0.1585,9.0208,0.27248,0.15982,11.421,1,0.108,12.48,12.25,5.108
-0.20916,9.0185,0.27112,0.15933,9.0209,0.27246,0.16063,11.421,1,0.11137,12.48,12.25,5.1114
-0.20918,9.0186,0.27109,0.16016,9.021,0.27244,0.16145,11.42,1,0.11475,12.48,12.25,5.1147
-0.20919,9.0187,0.27106,0.16098,9.0211,0.27241,0.16226,11.42,1,0.11812,12.48,12.25,5.1181
-0.20921,9.0187,0.27103,0.16181,9.0212,0.27239,0.16307,11.42,1,0.1215,12.48,12.25,5.1215
-0.20923,9.0188,0.271,0.16264,9.0213,0.27237,0.16389,11.42,1,0.12488,12.48,12.25,5.1249
-0.20925,9.0189,0.27097,0.16347,9.0214,0.27235,0.1647,11.42,1,0.12825,12.48,12.25,5.1283
-0.20926,9.019,0.27094,0.1643,9.0215,0.27233,0.16552,11.419,1,0.13163,12.48,12.25,5.1316
-0.20928,9.0191,0.27091,0.16513,9.0216,0.27231,0.16633,11.419,1,0.135,12.48,12.25,5.135
-0.2093,9.0192,0.27088,0.16596,9.0217,0.27229,0.16714,11.419,1,0.13837,12.48,12.25,5.1384
-0.20931,9.0193,0.27085,0.16679,9.0218,0.27227,0.16796,11.419,1,0.14175,12.48,12.25,5.1417
-0.20933,9.0194,0.27082,0.16762,9.0219,0.27225,0.16877,11.419,1,0.14512,12.48,12.25,5.1451
-0.20935,9.0195,0.27079,0.16844,9.022,0.27223,0.16958,11.418,1,0.1485,12.48,12.25,5.1485
-0.20937,9.0195,0.27077,0.16927,9.0221,0.27221,0.1704,11.418,1,0.15188,12.48,12.25,5.1519
-0.20938,9.0196,0.27074,0.1701,9.0222,0.27219,0.17121,11.418,1,0.15525,12.48,12.25,5.1553
-0.2094,9.0197,0.27071,0.17093,9.0223,0.27217,0.17202,11.418,1,0.15863,12.48,12.25,5.1586
-0.20942,9.0198,0.27068,0.17176,9.0224,0.27215,0.17284,11.418,1,0.162,12.48,12.25,5.162
-0.20944,9.0199,0.27065,0.17259,9.0225,0.27213,0.17365,11.418,1,0.16538,12.48,12.25,5.1654
-0.20945,9.02,0.27062,0.17342,9.0226,0.2721,0.17447,11.417,1,0.16875,12.48,12.25,5.1687
-0.20947,9.0201,0.27059,0.17425,9.0227,0.27208,0.17528,11.417,1,0.17212,12.48,12.25,5.1721
-0.20949,9.0202,0.27056,0.17507,9.0228,0.27206,0.17609,11.417,1,0.1755,12.48,12.25,5.1755
-0.20951,9.0203,0.27053,0.1759,9.0229,0.27204,0.17691,11.417,1,0.17887,12.48,12.25,5.1789
-0.20952,9.0204,0.2705,0.17673,9.023,0.27202,0.17772,11.417,1,0.18225,12.48,12.25,5.1823
-0.20954,9.0204,0.27047,0.17756,9.0231,0.272,0.17853,11.416,1,0.18563,12.48,12.25,5.1856
-0.20956,9.0205,0.27044,0.17839,9.0232,0.27198,0.17935,11.416,1,0.189,12.48,12.25,5.189
-0.20958,9.0206,0.27041,0.17922,9.0233,0.27196,0.18016,11.416,1,0.19238,12.48,12.25,5.1924
-0.20959,9.0207,0.27038,0.18005,9.0234,0.27194,0.18097,11.416,1,0.19575,12.48,12.25,5.1958
-0.20961,9.0208,0.27035,0.18088,9.0235,0.27192,0.18179,11.416,1,0.19912,12.48,12.25,5.1991
-0.20963,9.0209,0.27032,0.18171,9.0236,0.2719,0.1826,11.415,1,0.2025,12.48,12.25,5.2025
-0.20965,9.021,0.27029,0.18253,9.0237,0.27188,0.18342,11.415,1,0.20587,12.48,12.25,5.2059
-0.20966,9.0211,0.27026,0.18336,9.0238,0.27186,0.18423,11.415,1,0.20925,12.48,12.25,5.2092
-0.20968,9.0212,0.27023,0.18419,9.0239,0.27184,0.18504,11.415,1,0.21263,12.48,12.25,5.2126
-0.2097,9.0212,0.2702,0.18502,9.024,0.27181,0.18586,11.415,1,0.216,12.48,12.25,5.216
-0.20972,9.0213,0.27017,0.18585,9.0241,0.27179,0.18667,11.415,1,0.21938,12.48,12.25,5.2194
-0.20973,9.0214,0.27014,0.18668,9.0242,0.27177,0.18748,11.414,1,0.22275,12.48,12.25,5.2228
-0.20975,9.0215,0.27011,0.18751,9.0243,0.27175,0.1883,11.414,1,0.22612,12.48,12.25,5.2261
-0.20977,9.0216,0.27009,0.18834,9.0244,0.27173,0.18911,11.414,1,0.2295,12.48,12.25,5.2295
-0.20979,9.0217,0.27006,0.18916,9.0245,0.27171,0.18993,11.414,1,0.23287,12.48,12.25,5.2329
