"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.3253,8.8035,0.25156,0.094523,8.8072,0.25586,0.10348,12.407,1,0,13.38,12.055,5
-0.32545,8.8034,0.25149,0.095577,8.8071,0.25585,0.10449,12.41,1,0.0033751,13.38,12.055,5.0034
-0.3256,8.8033,0.25142,0.096631,8.8071,0.25584,0.10551,12.413,1,0.0067501,13.38,12.055,5.0068
-0.32575,8.8032,0.25136,0.097685,8.8071,0.25583,0.10653,12.415,1,0.010125,13.38,12.055,5.0101
-0.3259,8.8031,0.25129,0.098739,8.807,0.25581,0.10754,12.418,1,0.0135,13.38,12.055,5.0135
-0.32605,8.8029,0.25122,0.099793,8.807,0.2558,0.10856,12.421,1,0.016875,13.38,12.055,5.0169
-0.32621,8.8028,0.25116,0.10085,8.807,0.25579,0.10958,12.424,1,0.02025,13.38,12.055,5.0202
-0.32636,8.8027,0.25109,0.1019,8.8069,0.25578,0.11059,12.427,1,0.023625,13.38,12.055,5.0236
-0.32651,8.8026,0.25102,0.10296,8.8069,0.25577,0.11161,12.43,1,0.027,13.38,12.055,5.027
-0.32663,8.8025,0.25095,0.104,8.8069,0.25576,0.11261,12.433,1,0.030375,13.38,12.055,5.0304
-0.32673,8.8024,0.25089,0.10503,8.8069,0.25575,0.11361,12.435,1,0.03375,13.38,12.055,5.0338
-0.32684,8.8023,0.25082,0.10606,8.8068,0.25574,0.11461,12.437,1,0.037125,13.38,12.055,5.0371
-0.32695,8.8022,0.25075,0.1071,8.8068,0.25572,0.11561,12.439,1,0.0405,13.38,12.055,5.0405
-0.32706,8.8021,0.25068,0.10813,8.8068,0.25571,0.11661,12.441,1,0.043875,13.38,12.055,5.0439
-0.32716,8.802,0.25061,0.10916,8.8067,0.2557,0.11761,12.443,1,0.04725,13.38,12.055,5.0472
-0.32727,8.8019,0.25054,0.1102,8.8067,0.25569,0.11861,12.445,1,0.050625,13.38,12.055,5.0506
-0.32738,8.8018,0.25047,0.11123,8.8067,0.25568,0.11961,12.448,1,0.054,13.38,12.055,5.054
-0.32749,8.8017,0.25041,0.11226,8.8067,0.25567,0.12061,12.45,1,0.057375,13.38,12.055,5.0574
-0.32759,8.8017,0.25034,0.1133,8.8066,0.25566,0.12162,12.452,1,0.06075,13.38,12.055,5.0608
-0.3277,8.8016,0.25027,0.11433,8.8066,0.25565,0.12262,12.454,1,0.064125,13.38,12.055,5.0641
