"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0040331,23.88,0.053268,0.015338,23.878,0.054882,0.017048,7.0538,1,0,10.68,12.25,3.155
-0.0040737,23.879,0.053629,0.015104,23.877,0.05526,0.016827,7.0646,1,0.010035,10.69,12.25,3.155
-0.0041143,23.879,0.05399,0.01487,23.877,0.055638,0.016607,7.0753,1,0.02007,10.7,12.25,3.155
-0.0041549,23.878,0.054352,0.014635,23.876,0.056015,0.016386,7.0861,1,0.030105,10.71,12.25,3.155
-0.0041955,23.878,0.054713,0.014401,23.876,0.056393,0.016165,7.0969,1,0.04014,10.72,12.25,3.155
-0.0042361,23.877,0.055074,0.014167,23.875,0.056771,0.015945,7.1076,1,0.050175,10.73,12.25,3.155
-0.0042767,23.876,0.055436,0.013933,23.875,0.057148,0.015724,7.1184,1,0.060209,10.74,12.25,3.155
-0.0043173,23.876,0.055797,0.013698,23.874,0.057526,0.015503,7.1292,1,0.070245,10.75,12.25,3.155
-0.0043578,23.875,0.056158,0.013464,23.874,0.057903,0.015283,7.1399,1,0.080279,10.76,12.25,3.155
-0.0043984,23.875,0.05652,0.01323,23.873,0.058281,0.015062,7.1507,1,0.090315,10.77,12.25,3.155
-0.004439,23.874,0.056881,0.012996,23.872,0.058659,0.014841,7.1615,1,0.10035,10.78,12.25,3.155
-0.0044796,23.874,0.057242,0.012761,23.872,0.059036,0.014621,7.1722,1,0.11038,10.79,12.25,3.155
-0.0045202,23.873,0.057604,0.012527,23.871,0.059414,0.0144,7.183,1,0.12042,10.8,12.25,3.155
-0.0045608,23.873,0.057965,0.012293,23.871,0.059791,0.014179,7.1938,1,0.13046,10.81,12.25,3.155
-0.0046014,23.872,0.058326,0.012059,23.87,0.060169,0.013959,7.2045,1,0.14049,10.82,12.25,3.155
-0.0046494,23.872,0.058685,0.011822,23.87,0.060542,0.013735,7.2164,1,0.15053,10.831,12.25,3.155
-0.0046967,23.871,0.059071,0.011567,23.869,0.060946,0.013495,7.2279,1,0.16056,10.841,12.25,3.155
-0.0047411,23.871,0.05948,0.011299,23.868,0.061374,0.013242,7.2387,1,0.1706,10.851,12.25,3.155
-0.0047856,23.87,0.059889,0.011031,23.868,0.061803,0.01299,7.2494,1,0.18063,10.861,12.25,3.155
-0.0048301,23.869,0.060298,0.010763,23.867,0.062231,0.012737,7.2602,1,0.19066,10.871,12.25,3.155
-0.0048745,23.869,0.060707,0.010495,23.867,0.062659,0.012484,7.2709,1,0.2007,10.881,12.25,3.155
-0.004919,23.868,0.061116,0.010228,23.866,0.063087,0.012232,7.2817,1,0.21073,10.891,12.25,3.155
