"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
14.765,0.00054891,0.18702,14.78,0.00014133,0.17176,1,0,7.68,11.25,6.845
14.754,0.00060534,0.19382,14.77,0.00014743,0.17811,1,0.10035,7.7804,11.25,6.845
14.742,0.00069282,0.20192,14.758,0.00015407,0.18571,1,0.2007,7.8807,11.25,6.845
14.729,0.0007803,0.21002,14.747,0.00016071,0.19332,1,0.30105,7.9811,11.25,6.845
14.717,0.00086777,0.21813,14.735,0.00016735,0.20093,1,0.4014,8.0814,11.25,6.845
14.703,0.00099466,0.22748,14.722,0.000174,0.20975,1,0.50175,8.1818,11.25,6.845
14.688,0.0011356,0.23728,14.708,0.00018065,0.219,1,0.6021,8.2821,11.25,6.845
14.674,0.0012765,0.24708,14.694,0.0001873,0.22826,1,0.70245,8.3825,11.25,6.845
14.657,0.0014687,0.25811,14.679,0.00019332,0.23871,1,0.8028,8.4828,11.25,6.845
14.64,0.0016942,0.26993,14.663,0.00019891,0.24995,1,0.90315,8.5831,11.25,6.845
14.623,0.0019197,0.28176,14.646,0.00020451,0.26118,1,1.0035,8.6835,11.25,6.845
14.604,0.002233,0.29519,14.628,0.00020824,0.27398,1,1.1038,8.7838,11.25,6.845
14.584,0.0025902,0.30942,14.609,0.00021104,0.28757,1,1.2042,8.8842,11.25,6.845
14.564,0.0029474,0.32365,14.59,0.00021384,0.30115,1,1.3046,8.9846,11.25,6.845
14.541,0.0034885,0.34044,14.569,0.00021162,0.31726,1,1.4049,9.0849,11.25,6.845
14.517,0.0040483,0.3575,14.547,0.0002089,0.33362,1,1.5053,9.1853,11.25,6.845
14.493,0.0047051,0.37562,14.523,0.00020316,0.35102,1,1.6056,9.2856,11.25,6.845
14.465,0.0055701,0.39599,14.498,0.00019092,0.37064,1,1.706,9.386,11.25,6.845
14.438,0.006435,0.41636,14.472,0.00017869,0.39026,1,1.8063,9.4863,11.25,6.845
14.407,0.0076977,0.44015,14.443,0.0001531,0.41324,1,1.9067,9.5866,11.25,6.845
14.376,0.0090116,0.46437,14.413,0.00012579,0.43665,1,2.007,9.687,11.25,6.845
14.342,0.010715,0.49129,14.381,8.4983e-05,0.46271,1,2.1073,9.7873,11.25,6.845
14.305,0.012675,0.51997,14.346,3.5296e-05,0.49052,1,2.2077,9.8877,11.25,6.845
14.267,0.015053,0.55102,14.31,-2.8859e-05,0.52066,1,2.3081,9.9881,11.25,6.845
14.225,0.017921,0.58484,14.27,-0.00010997,0.55352,1,2.4084,10.088,11.25,6.845
14.18,0.021346,0.62129,14.228,-0.00020989,0.58898,1,2.5088,10.189,11.25,6.845
14.132,0.025456,0.66097,14.182,-0.00033291,0.62764,1,2.6091,10.289,11.25,6.845
14.079,0.030494,0.7044,14.132,-0.00048561,0.66998,1,2.7095,10.389,11.25,6.845
14.023,0.036261,0.75077,14.079,-0.00066159,0.71523,1,2.8098,10.49,11.25,6.845
13.96,0.043715,0.80307,14.019,-0.00088679,0.76635,1,2.9102,10.59,11.25,6.845
13.894,0.051954,0.85801,13.955,-0.0011337,0.82008,1,3.0105,10.691,11.25,6.845
13.818,0.062552,0.92035,13.883,-0.0014408,0.88115,1,3.1108,10.791,11.25,6.845
13.736,0.074992,0.9879,13.804,-0.0017896,0.94742,1,3.2112,10.891,11.25,6.845
13.646,0.089243,1.0605,13.718,-0.0021805,1.0187,1,3.3116,10.992,11.25,6.845
13.542,0.10703,1.1422,13.616,-0.0026612,1.0992,1,3.4119,11.092,11.25,6.845
13.431,0.12691,1.2256,13.508,-0.0032058,1.1817,1,3.5123,11.192,11.25,6.845
13.304,0.1512,1.3188,13.382,-0.0038936,1.2741,1,3.6126,11.293,11.25,6.845
13.15,0.18238,1.4292,13.229,-0.0048114,1.3833,1,3.713,11.393,11.25,6.845
12.976,0.21819,1.5502,13.055,-0.0058038,1.5026,1,3.8133,11.493,11.25,6.845
12.77,0.2591,1.6804,12.849,-0.0065127,1.6307,1,3.9137,11.594,11.25,6.845
12.535,0.30942,1.8195,12.659,-0.0038806,1.7668,1,4.014,11.694,11.25,6.845
12.29,0.38103,1.9645,12.502,0.031412,1.9019,1,4.1143,11.794,11.25,6.845
11.965,0.47283,2.0939,12.073,0.16374,1.9959,1,4.2147,11.895,11.25,6.845
11.416,0.51053,2.144,11.25,0.38523,1.9753,1,4.3151,11.995,11.25,6.845
10.908,0.37622,2.0336,11.061,0.51908,1.8226,1,4.4154,12.095,11.25,6.845
10.7,0.19486,1.7963,11.193,0.53973,1.6415,1,4.5158,12.196,11.25,6.845
10.503,0.15961,1.5625,10.925,0.55513,1.4881,1,4.6161,12.296,11.25,6.845
10.298,0.23928,1.3824,10.636,0.56536,1.3577,1,4.7165,12.396,11.25,6.845
10.147,0.34698,1.2548,10.437,0.57089,1.2432,1,4.8168,12.497,11.25,6.845
10.059,0.42553,1.1609,10.312,0.57379,1.1402,1,4.9172,12.597,11.25,6.845
9.9985,0.46299,1.0826,10.215,0.57601,1.0466,1,5.0175,12.698,11.25,6.845
9.923,0.47771,1.0105,10.125,0.57832,0.96249,1,5.1178,12.798,11.25,6.845
9.8424,0.49011,0.94282,10.039,0.58066,0.8877,1,5.2182,12.898,11.25,6.845
9.7691,0.5041,0.87979,9.9607,0.58291,0.81974,1,5.3186,12.999,11.25,6.845
9.7043,0.51883,0.82175,9.8897,0.58501,0.75776,1,5.4189,13.099,11.25,6.845
9.6472,0.53302,0.76878,9.8257,0.58693,0.70101,1,5.5193,13.199,11.25,6.845
9.5967,0.54484,0.72143,9.7685,0.58863,0.6496,1,5.6196,13.3,11.25,6.845
9.5507,0.55402,0.67886,9.717,0.59011,0.60273,1,5.72,13.4,11.25,6.845
9.5076,0.56155,0.63956,9.6696,0.59141,0.55902,1,5.8203,13.5,11.25,6.845
9.467,0.56777,0.60315,9.626,0.59253,0.51809,1,5.9207,13.601,11.25,6.845
9.4288,0.57285,0.56976,9.5866,0.59344,0.48005,1,6.021,13.701,11.25,6.845
