"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
14.766,0.014384,0.1868,14.781,0.013145,0.17151,1,0,7.68,11.445,6.845
14.755,0.015059,0.19359,14.771,0.01374,0.17784,1,0.10035,7.7804,11.445,6.845
14.743,0.016141,0.20167,14.759,0.014696,0.18542,1,0.2007,7.8807,11.445,6.845
14.731,0.01692,0.20976,14.748,0.015362,0.19301,1,0.30105,7.9811,11.445,6.845
14.718,0.017699,0.21785,14.736,0.016028,0.2006,1,0.4014,8.0814,11.445,6.845
14.704,0.019038,0.22717,14.723,0.017196,0.20938,1,0.50175,8.1818,11.445,6.845
14.69,0.020028,0.23696,14.709,0.018014,0.21862,1,0.6021,8.2821,11.445,6.845
14.675,0.021018,0.24674,14.695,0.018832,0.22785,1,0.70245,8.3825,11.445,6.845
14.659,0.022634,0.25772,14.68,0.020208,0.23825,1,0.8028,8.4828,11.445,6.845
14.642,0.023896,0.26953,14.664,0.021207,0.24946,1,0.90315,8.5831,11.445,6.845
14.625,0.025157,0.28134,14.648,0.022206,0.26067,1,1.0035,8.6835,11.445,6.845
14.606,0.027178,0.29471,14.63,0.023859,0.27341,1,1.1038,8.7838,11.445,6.845
14.586,0.028792,0.30891,14.611,0.025072,0.28697,1,1.2042,8.8842,11.445,6.845
14.566,0.030407,0.32311,14.592,0.026284,0.30052,1,1.3046,8.9846,11.445,6.845
14.544,0.033029,0.33983,14.571,0.028304,0.31655,1,1.4049,9.0849,11.445,6.845
14.52,0.035105,0.35685,14.549,0.029765,0.33288,1,1.5053,9.1853,11.445,6.845
14.496,0.037926,0.37487,14.526,0.031871,0.3502,1,1.6056,9.2856,11.445,6.845
14.47,0.040712,0.39517,14.5,0.033726,0.36978,1,1.706,9.386,11.445,6.845
14.443,0.043393,0.41547,14.475,0.035476,0.38936,1,1.8063,9.4863,11.445,6.845
14.413,0.047506,0.43909,14.446,0.03826,0.41224,1,1.9067,9.5866,11.445,6.845
14.382,0.050981,0.46321,14.416,0.040341,0.43561,1,2.007,9.687,11.445,6.845
14.349,0.055883,0.48988,14.384,0.04348,0.46158,1,2.1073,9.7873,11.445,6.845
14.313,0.060397,0.51839,14.35,0.045941,0.48934,1,2.2077,9.8877,11.445,6.845
14.276,0.066403,0.54909,14.313,0.049526,0.51938,1,2.3081,9.9881,11.445,6.845
14.235,0.072268,0.5826,14.274,0.052418,0.5522,1,2.4084,10.088,11.445,6.845
14.192,0.079849,0.61852,14.232,0.056558,0.58759,1,2.5088,10.189,11.445,6.845
14.145,0.087449,0.65772,14.186,0.059939,0.62621,1,2.6091,10.289,11.445,6.845
14.095,0.097285,0.70031,14.137,0.064769,0.66852,1,2.7095,10.389,11.445,6.845
14.041,0.10708,0.74592,14.084,0.068703,0.71377,1,2.8098,10.49,11.445,6.845
13.982,0.1201,0.79689,14.024,0.074393,0.76492,1,2.9102,10.59,11.445,6.845
13.919,0.13362,0.85045,13.962,0.079748,0.81872,1,3.0105,10.691,11.445,6.845
13.848,0.15005,0.91093,13.89,0.085743,0.87991,1,3.1108,10.791,11.445,6.845
13.771,0.16937,0.97597,13.812,0.093049,0.94645,1,3.2112,10.891,11.445,6.845
13.687,0.19025,1.0459,13.726,0.10006,1.018,1,3.3116,10.992,11.445,6.845
13.589,0.21559,1.1241,13.625,0.10817,1.099,1,3.4119,11.092,11.445,6.845
