"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.6081,0.11029,-0.024667,9.6086,0.10986,-0.025015,6.4029,1,0.2007,10.881,12.25,3.155
9.6066,0.1108,-0.0253,9.6071,0.11036,-0.02565,6.4177,1,0.21073,10.891,12.25,3.155
9.6051,0.11131,-0.025932,9.6056,0.11087,-0.026284,6.4325,1,0.22077,10.901,12.25,3.155
9.6036,0.11182,-0.026565,9.6041,0.11137,-0.026918,6.4473,1,0.2308,10.911,12.25,3.155
9.6021,0.11233,-0.027197,9.6026,0.11187,-0.027552,6.4621,1,0.24084,10.921,12.25,3.155
9.6006,0.11284,-0.02783,9.6011,0.11238,-0.028186,6.4769,1,0.25087,10.931,12.25,3.155
9.5991,0.11335,-0.028462,9.5996,0.11288,-0.028821,6.4917,1,0.26091,10.941,12.25,3.155
9.5976,0.11386,-0.029095,9.5981,0.11338,-0.029455,6.5065,1,0.27094,10.951,12.25,3.155
9.5961,0.11436,-0.029727,9.5966,0.11389,-0.030089,6.5213,1,0.28098,10.961,12.25,3.155
9.5946,0.11487,-0.03036,9.5951,0.11439,-0.030723,6.5361,1,0.29101,10.971,12.25,3.155
9.5931,0.11531,-0.031006,9.5935,0.11482,-0.031371,6.5514,1,0.30105,10.981,12.25,3.155
9.5915,0.11585,-0.031707,9.5919,0.11535,-0.032074,6.5671,1,0.31108,10.991,12.25,3.155
9.5899,0.1164,-0.032415,9.5903,0.1159,-0.032784,6.5829,1,0.32112,11.001,12.25,3.155
9.5883,0.11695,-0.033123,9.5887,0.11644,-0.033494,6.5987,1,0.33115,11.011,12.25,3.155
9.5866,0.1175,-0.03383,9.5871,0.11699,-0.034204,6.6145,1,0.34119,11.021,12.25,3.155
9.585,0.11805,-0.034538,9.5855,0.11754,-0.034914,6.6303,1,0.35122,11.031,12.25,3.155
9.5834,0.11861,-0.035246,9.5839,0.11808,-0.035623,6.6461,1,0.36126,11.041,12.25,3.155
9.5818,0.11916,-0.035954,9.5823,0.11863,-0.036333,6.6619,1,0.37129,11.051,12.25,3.155
9.5802,0.11971,-0.036662,9.5807,0.11917,-0.037043,6.6777,1,0.38133,11.061,12.25,3.155
9.5786,0.12026,-0.03737,9.5791,0.11972,-0.037753,6.6935,1,0.39137,11.071,12.25,3.155
9.577,0.12081,-0.038078,9.5775,0.12026,-0.038463,6.7093,1,0.4014,11.081,12.25,3.155
9.5754,0.12137,-0.038786,9.5758,0.12081,-0.039173,6.7251,1,0.41144,11.091,12.25,3.155
9.5738,0.12192,-0.039493,9.5742,0.12136,-0.039883,6.7409,1,0.42147,11.101,12.25,3.155
9.5722,0.12246,-0.040203,9.5726,0.12189,-0.040595,6.7567,1,0.4315,11.112,12.25,3.155
9.5705,0.12294,-0.040926,9.571,0.12236,-0.041319,6.7731,1,0.44154,11.122,12.25,3.155
9.5689,0.12348,-0.041644,9.5694,0.1229,-0.04204,6.7896,1,0.45157,11.132,12.25,3.155
9.5673,0.12403,-0.042363,9.5678,0.12344,-0.042761,6.8062,1,0.46161,11.142,12.25,3.155
9.5657,0.12458,-0.043081,9.5662,0.12398,-0.043482,6.8227,1,0.47164,11.152,12.25,3.155
9.5641,0.12512,-0.0438,9.5646,0.12452,-0.044203,6.8392,1,0.48168,11.162,12.25,3.155
9.5625,0.12567,-0.044518,9.563,0.12506,-0.044924,6.8558,1,0.49171,11.172,12.25,3.155
9.561,0.12622,-0.045237,9.5614,0.1256,-0.045645,6.8723,1,0.50175,11.182,12.25,3.155
9.5594,0.12676,-0.045955,9.5598,0.12614,-0.046366,6.8888,1,0.51178,11.192,12.25,3.155
9.5578,0.12731,-0.046674,9.5582,0.12668,-0.047087,6.9054,1,0.52182,11.202,12.25,3.155
9.5562,0.12786,-0.047392,9.5566,0.12722,-0.047808,6.9219,1,0.53185,11.212,12.25,3.155
9.5546,0.1284,-0.048111,9.555,0.12776,-0.048529,6.9384,1,0.54189,11.222,12.25,3.155
9.553,0.12895,-0.048829,9.5534,0.1283,-0.04925,6.955,1,0.55192,11.232,12.25,3.155
9.5514,0.12948,-0.04955,9.5518,0.12882,-0.049973,6.9716,1,0.56196,11.242,12.25,3.155
9.5497,0.12999,-0.050315,9.5501,0.12932,-0.05074,6.9892,1,0.57199,11.252,12.25,3.155
9.5478,0.13065,-0.051202,9.5483,0.12997,-0.051631,7.0089,1,0.58203,11.262,12.25,3.155
9.546,0.13131,-0.052089,9.5464,0.13062,-0.052521,7.0286,1,0.59206,11.272,12.25,3.155
9.5441,0.13197,-0.052976,9.5445,0.13127,-0.053412,7.0483,1,0.6021,11.282,12.25,3.155
9.5422,0.13263,-0.053863,9.5426,0.13192,-0.054302,7.068,1,0.61213,11.292,12.25,3.155
9.5404,0.13329,-0.054751,9.5408,0.13257,-0.055192,7.0877,1,0.62217,11.302,12.25,3.155
9.5385,0.13395,-0.055638,9.5389,0.13322,-0.056083,7.1074,1,0.63221,11.312,12.25,3.155
9.5366,0.13461,-0.056525,9.537,0.13387,-0.056973,7.1271,1,0.64224,11.322,12.25,3.155
9.5348,0.13526,-0.057412,9.5352,0.13452,-0.057864,7.1468,1,0.65228,11.332,12.25,3.155
9.5329,0.13592,-0.058299,9.5333,0.13517,-0.058754,7.1665,1,0.66231,11.342,12.25,3.155
9.531,0.13652,-0.059216,9.5314,0.13575,-0.059674,7.1866,1,0.67235,11.352,12.25,3.155
9.5291,0.13723,-0.060186,9.5295,0.13645,-0.060648,7.2054,1,0.68238,11.362,12.25,3.155
9.5272,0.13793,-0.061157,9.5276,0.13715,-0.061623,7.2242,1,0.69241,11.372,12.25,3.155
9.5253,0.13864,-0.062128,9.5257,0.13784,-0.062597,7.243,1,0.70245,11.382,12.25,3.155
9.5234,0.13935,-0.063099,9.5238,0.13854,-0.063571,7.2618,1,0.71248,11.392,12.25,3.155
9.5215,0.14006,-0.06407,9.5218,0.13924,-0.064546,7.2806,1,0.72252,11.403,12.25,3.155
9.5196,0.14076,-0.065041,9.5199,0.13993,-0.06552,7.2994,1,0.73255,11.413,12.25,3.155
9.5177,0.14147,-0.066012,9.518,0.14063,-0.066495,7.3182,1,0.74259,11.423,12.25,3.155
9.5158,0.14218,-0.066983,9.5161,0.14133,-0.067469,7.337,1,0.75262,11.433,12.25,3.155
9.5139,0.14289,-0.067954,9.5142,0.14203,-0.068444,7.3558,1,0.76266,11.443,12.25,3.155
9.5119,0.14352,-0.068941,9.5123,0.14264,-0.069434,7.3752,1,0.77269,11.453,12.25,3.155
9.51,0.14427,-0.069992,9.5103,0.14338,-0.07049,7.3942,1,0.78273,11.463,12.25,3.155
9.508,0.14502,-0.071043,9.5084,0.14413,-0.071545,7.4132,1,0.79276,11.473,12.25,3.155
9.5061,0.14577,-0.072095,9.5064,0.14487,-0.072601,7.4322,1,0.8028,11.483,12.25,3.155
9.5042,0.14653,-0.073146,9.5045,0.14561,-0.073656,7.4512,1,0.81283,11.493,12.25,3.155
9.5022,0.14728,-0.074197,9.5026,0.14635,-0.074712,7.4702,1,0.82287,11.503,12.25,3.155
9.5003,0.14803,-0.075249,9.5006,0.14709,-0.075767,7.4892,1,0.8329,11.513,12.25,3.155
9.4983,0.14879,-0.0763,9.4987,0.14783,-0.076823,7.5082,1,0.84294,11.523,12.25,3.155
9.4964,0.14954,-0.077352,9.4967,0.14857,-0.077879,7.5272,1,0.85297,11.533,12.25,3.155
9.4945,0.15029,-0.078403,9.4948,0.14931,-0.078934,7.5462,1,0.86301,11.543,12.25,3.155
9.4925,0.151,-0.079464,9.4928,0.15,-0.08,7.5655,1,0.87304,11.553,12.25,3.155
9.4905,0.15175,-0.080582,9.4908,0.15074,-0.081123,7.5853,1,0.88308,11.563,12.25,3.155
9.4884,0.15255,-0.081721,9.4887,0.15153,-0.082267,7.6052,1,0.89312,11.573,12.25,3.155
9.4864,0.15335,-0.08286,9.4867,0.15232,-0.083411,7.6251,1,0.90315,11.583,12.25,3.155
9.4843,0.15415,-0.083999,9.4846,0.15311,-0.084555,7.645,1,0.91319,11.593,12.25,3.155
9.4823,0.15496,-0.085138,9.4826,0.1539,-0.0857,7.6648,1,0.92322,11.603,12.25,3.155
9.4803,0.15576,-0.086277,9.4805,0.15468,-0.086844,7.6847,1,0.93325,11.613,12.25,3.155
9.4782,0.15656,-0.087417,9.4785,0.15547,-0.087988,7.7046,1,0.94329,11.623,12.25,3.155
9.4762,0.15737,-0.088556,9.4765,0.15626,-0.089132,7.7245,1,0.95332,11.633,12.25,3.155
9.4742,0.15817,-0.089695,9.4744,0.15705,-0.090277,7.7443,1,0.96336,11.643,12.25,3.155
9.4721,0.15897,-0.090834,9.4724,0.15784,-0.091421,7.7642,1,0.97339,11.653,12.25,3.155
9.47,0.15969,-0.09201,9.4702,0.15855,-0.092603,7.7849,1,0.98343,11.663,12.25,3.155
9.4679,0.16055,-0.093247,9.4681,0.15939,-0.093846,7.8061,1,0.99346,11.673,12.25,3.155
9.4657,0.16141,-0.094483,9.4659,0.16023,-0.095089,7.8272,1,1.0035,11.684,12.25,3.155
9.4636,0.16227,-0.095719,9.4638,0.16107,-0.096331,7.8483,1,1.0135,11.694,12.25,3.155
9.4614,0.16313,-0.096956,9.4616,0.16191,-0.097574,7.8694,1,1.0236,11.704,12.25,3.155
9.4592,0.16399,-0.098192,9.4594,0.16275,-0.098817,7.8905,1,1.0336,11.714,12.25,3.155
9.4571,0.16484,-0.099428,9.4573,0.1636,-0.10006,7.9117,1,1.0436,11.724,12.25,3.155
9.4549,0.1657,-0.10066,9.4551,0.16444,-0.1013,7.9328,1,1.0537,11.734,12.25,3.155
9.4528,0.16656,-0.1019,9.4529,0.16528,-0.10254,7.9539,1,1.0637,11.744,12.25,3.155
9.4506,0.16742,-0.10314,9.4508,0.16612,-0.10379,7.975,1,1.0737,11.754,12.25,3.155
9.4485,0.16824,-0.10438,9.4486,0.16692,-0.10504,7.9964,1,1.0838,11.764,12.25,3.155
9.4462,0.16907,-0.10569,9.4463,0.16774,-0.10635,8.0187,1,1.0938,11.774,12.25,3.155
9.4439,0.16999,-0.10703,9.444,0.16864,-0.10771,8.0412,1,1.1038,11.784,12.25,3.155
9.4416,0.17091,-0.10838,9.4418,0.16954,-0.10906,8.0637,1,1.1139,11.794,12.25,3.155
9.4394,0.17183,-0.10972,9.4395,0.17044,-0.11041,8.0862,1,1.1239,11.804,12.25,3.155
9.4371,0.17275,-0.11107,9.4372,0.17134,-0.11176,8.1086,1,1.134,11.814,12.25,3.155
9.4348,0.17367,-0.11241,9.4349,0.17224,-0.11311,8.1311,1,1.144,11.824,12.25,3.155
9.4325,0.17459,-0.11376,9.4326,0.17314,-0.11447,8.1536,1,1.154,11.834,12.25,3.155
9.4303,0.17551,-0.1151,9.4303,0.17404,-0.11582,8.1761,1,1.1641,11.844,12.25,3.155
9.428,0.17643,-0.11644,9.428,0.17494,-0.11717,8.1986,1,1.1741,11.854,12.25,3.155
9.4257,0.17735,-0.11779,9.4258,0.17584,-0.11852,8.221,1,1.1841,11.864,12.25,3.155
9.4234,0.1782,-0.11915,9.4234,0.17667,-0.11989,8.2441,1,1.1942,11.874,12.25,3.155
9.421,0.17913,-0.12059,9.421,0.17758,-0.12134,8.2679,1,1.2042,11.884,12.25,3.155
9.4186,0.18012,-0.12205,9.4186,0.17855,-0.12281,8.2918,1,1.2142,11.894,12.25,3.155
9.4162,0.18111,-0.12352,9.4162,0.17951,-0.12429,8.3158,1,1.2243,11.904,12.25,3.155
9.4138,0.1821,-0.12498,9.4138,0.18048,-0.12576,8.3397,1,1.2343,11.914,12.25,3.155
9.4114,0.18309,-0.12644,9.4113,0.18144,-0.12724,8.3636,1,1.2443,11.924,12.25,3.155
9.409,0.18408,-0.12791,9.4089,0.18241,-0.12871,8.3876,1,1.2544,11.934,12.25,3.155
9.4066,0.18507,-0.12937,9.4065,0.18337,-0.13018,8.4115,1,1.2644,11.944,12.25,3.155
9.4042,0.18606,-0.13084,9.4041,0.18434,-0.13166,8.4354,1,1.2744,11.954,12.25,3.155
9.4018,0.18704,-0.1323,9.4017,0.1853,-0.13313,8.4594,1,1.2845,11.964,12.25,3.155
9.3994,0.18803,-0.13376,9.3993,0.18627,-0.1346,8.4833,1,1.2945,11.975,12.25,3.155
9.3969,0.18894,-0.13525,9.3968,0.18715,-0.1361,8.5079,1,1.3046,11.985,12.25,3.155
9.3944,0.18995,-0.13682,9.3942,0.18813,-0.13768,8.5333,1,1.3146,11.995,12.25,3.155
9.3918,0.19102,-0.13842,9.3917,0.18917,-0.13929,8.5589,1,1.3246,12.005,12.25,3.155
9.3893,0.19209,-0.14001,9.3891,0.19021,-0.1409,8.5844,1,1.3347,12.015,12.25,3.155
9.3867,0.19315,-0.14161,9.3865,0.19125,-0.14251,8.61,1,1.3447,12.025,12.25,3.155
9.3842,0.19422,-0.14321,9.384,0.19228,-0.14412,8.6355,1,1.3547,12.035,12.25,3.155
9.3816,0.19528,-0.1448,9.3814,0.19332,-0.14573,8.6611,1,1.3648,12.045,12.25,3.155
9.3791,0.19635,-0.1464,9.3789,0.19436,-0.14734,8.6866,1,1.3748,12.055,12.25,3.155
9.3765,0.19741,-0.148,9.3763,0.19539,-0.14894,8.7122,1,1.3848,12.065,12.25,3.155
9.374,0.19848,-0.14959,9.3737,0.19643,-0.15055,8.7377,1,1.3949,12.075,12.25,3.155
9.3715,0.19954,-0.15119,9.3712,0.19747,-0.15216,8.7632,1,1.4049,12.085,12.25,3.155
9.3689,0.20054,-0.1528,9.3686,0.19843,-0.15379,8.7894,1,1.4149,12.095,12.25,3.155
9.3662,0.2016,-0.15451,9.3659,0.19947,-0.1555,8.8165,1,1.425,12.105,12.25,3.155
9.3635,0.20276,-0.15625,9.3632,0.20058,-0.15726,8.8439,1,1.435,12.115,12.25,3.155
9.3608,0.20391,-0.158,9.3604,0.2017,-0.15902,8.8713,1,1.445,12.125,12.25,3.155
9.3581,0.20506,-0.15974,9.3577,0.20282,-0.16078,8.8986,1,1.4551,12.135,12.25,3.155
9.3554,0.20621,-0.16148,9.355,0.20393,-0.16254,8.926,1,1.4651,12.145,12.25,3.155
9.3527,0.20736,-0.16323,9.3523,0.20505,-0.1643,8.9534,1,1.4751,12.155,12.25,3.155
9.35,0.20851,-0.16497,9.3496,0.20617,-0.16606,8.9807,1,1.4852,12.165,12.25,3.155
9.3473,0.20966,-0.16672,9.3468,0.20729,-0.16782,9.0081,1,1.4952,12.175,12.25,3.155
9.3446,0.21082,-0.16846,9.3441,0.2084,-0.16958,9.0355,1,1.5052,12.185,12.25,3.155
9.3419,0.21197,-0.17021,9.3414,0.20952,-0.17134,9.0628,1,1.5153,12.195,12.25,3.155
9.3392,0.21309,-0.17196,9.3387,0.21061,-0.17311,9.0904,1,1.5253,12.205,12.25,3.155
9.3364,0.21417,-0.17378,9.3358,0.21164,-0.17495,9.1195,1,1.5354,12.215,12.25,3.155
9.3335,0.21541,-0.17569,9.3329,0.21285,-0.17688,9.1489,1,1.5454,12.225,12.25,3.155
9.3306,0.21666,-0.1776,9.33,0.21406,-0.17881,9.1784,1,1.5554,12.235,12.25,3.155
9.3278,0.21791,-0.17951,9.3271,0.21526,-0.18073,9.2078,1,1.5655,12.245,12.25,3.155
9.3249,0.21916,-0.18142,9.3242,0.21647,-0.18266,9.2373,1,1.5755,12.255,12.25,3.155
9.322,0.22041,-0.18333,9.3213,0.21768,-0.18459,9.2667,1,1.5855,12.266,12.25,3.155
9.3192,0.22166,-0.18524,9.3185,0.21889,-0.18652,9.2962,1,1.5956,12.276,12.25,3.155
9.3163,0.2229,-0.18715,9.3156,0.22009,-0.18845,9.3256,1,1.6056,12.286,12.25,3.155
9.3134,0.22415,-0.18906,9.3127,0.2213,-0.19038,9.3551,1,1.6156,12.296,12.25,3.155
9.3106,0.2254,-0.19097,9.3098,0.22251,-0.19231,9.3845,1,1.6257,12.306,12.25,3.155
9.3077,0.22665,-0.19288,9.3069,0.22371,-0.19424,9.414,1,1.6357,12.316,12.25,3.155
9.3047,0.22777,-0.19482,9.3039,0.22479,-0.19619,9.4446,1,1.6457,12.326,12.25,3.155
9.3017,0.22909,-0.19689,9.3008,0.22606,-0.19829,9.4763,1,1.6558,12.336,12.25,3.155
9.2986,0.23045,-0.19898,9.2977,0.22736,-0.20041,9.5081,1,1.6658,12.346,12.25,3.155
9.2956,0.23181,-0.20108,9.2947,0.22867,-0.20253,9.54,1,1.6758,12.356,12.25,3.155
9.2925,0.23316,-0.20317,9.2916,0.22998,-0.20465,9.5718,1,1.6859,12.366,12.25,3.155
9.2895,0.23452,-0.20527,9.2885,0.23129,-0.20676,9.6036,1,1.6959,12.376,12.25,3.155
9.2864,0.23588,-0.20736,9.2854,0.23259,-0.20888,9.6355,1,1.7059,12.386,12.25,3.155
9.2834,0.23724,-0.20945,9.2823,0.2339,-0.211,9.6673,1,1.716,12.396,12.25,3.155
9.2803,0.23859,-0.21155,9.2792,0.23521,-0.21312,9.6992,1,1.726,12.406,12.25,3.155
9.2773,0.23995,-0.21364,9.2761,0.23651,-0.21524,9.731,1,1.7361,12.416,12.25,3.155
9.2742,0.24131,-0.21574,9.2731,0.23782,-0.21736,9.7628,1,1.7461,12.426,12.25,3.155
9.2712,0.24266,-0.21783,9.27,0.23912,-0.21948,9.7948,1,1.7561,12.436,12.25,3.155
9.268,0.24389,-0.22,9.2667,0.24029,-0.22167,9.8287,1,1.7662,12.446,12.25,3.155
9.2647,0.24537,-0.22231,9.2634,0.24171,-0.22401,9.8634,1,1.7762,12.456,12.25,3.155
9.2614,0.24685,-0.22461,9.2601,0.24313,-0.22634,9.898,1,1.7862,12.466,12.25,3.155
9.2582,0.24833,-0.22691,9.2568,0.24455,-0.22867,9.9326,1,1.7963,12.476,12.25,3.155
9.2549,0.24982,-0.22921,9.2535,0.24597,-0.23101,9.9672,1,1.8063,12.486,12.25,3.155
9.2517,0.2513,-0.23151,9.2502,0.24739,-0.23334,10.002,1,1.8163,12.496,12.25,3.155
9.2484,0.25278,-0.23381,9.2469,0.24881,-0.23567,10.036,1,1.8264,12.506,12.25,3.155
9.2452,0.25426,-0.23612,9.2436,0.25023,-0.238,10.071,1,1.8364,12.516,12.25,3.155
9.2419,0.25575,-0.23842,9.2403,0.25165,-0.24034,10.106,1,1.8464,12.526,12.25,3.155
9.2386,0.25723,-0.24072,9.237,0.25307,-0.24267,10.14,1,1.8565,12.536,12.25,3.155
9.2354,0.25871,-0.24302,9.2337,0.25449,-0.245,10.175,1,1.8665,12.547,12.25,3.155
9.2321,0.26014,-0.24534,9.2304,0.25586,-0.24735,10.21,1,1.8765,12.557,12.25,3.155
9.2286,0.26155,-0.24775,9.2269,0.25719,-0.2498,10.247,1,1.8866,12.567,12.25,3.155
9.2251,0.26317,-0.25029,9.2233,0.25874,-0.25237,10.285,1,1.8966,12.577,12.25,3.155
9.2217,0.2648,-0.25283,9.2198,0.26029,-0.25495,10.323,1,1.9066,12.587,12.25,3.155
9.2182,0.26642,-0.25536,9.2163,0.26184,-0.25753,10.361,1,1.9167,12.597,12.25,3.155
9.2147,0.26805,-0.2579,9.2127,0.26338,-0.2601,10.399,1,1.9267,12.607,12.25,3.155
9.2112,0.26967,-0.26043,9.2092,0.26493,-0.26268,10.437,1,1.9368,12.617,12.25,3.155
9.2077,0.27129,-0.26297,9.2056,0.26648,-0.26525,10.474,1,1.9468,12.627,12.25,3.155
9.2042,0.27292,-0.2655,9.2021,0.26803,-0.26783,10.512,1,1.9568,12.637,12.25,3.155
9.2007,0.27454,-0.26804,9.1986,0.26958,-0.2704,10.55,1,1.9669,12.647,12.25,3.155
9.1973,0.27617,-0.27057,9.195,0.27113,-0.27298,10.588,1,1.9769,12.657,12.25,3.155
9.1938,0.27779,-0.27311,9.1915,0.27267,-0.27555,10.626,1,1.9869,12.667,12.25,3.155
9.1902,0.27936,-0.27566,9.1879,0.27416,-0.27814,10.664,1,1.997,12.677,12.25,3.155
9.1865,0.2809,-0.27832,9.1841,0.27561,-0.28085,10.705,1,2.007,12.687,12.25,3.155
9.1828,0.28269,-0.28112,9.1803,0.27731,-0.2837,10.747,1,2.017,12.697,12.25,3.155
9.1791,0.28448,-0.28392,9.1765,0.279,-0.28655,10.789,1,2.0271,12.707,12.25,3.155
9.1753,0.28627,-0.28672,9.1727,0.2807,-0.2894,10.83,1,2.0371,12.717,12.25,3.155
9.1716,0.28806,-0.28952,9.1689,0.28239,-0.29225,10.872,1,2.0471,12.727,12.25,3.155
9.1678,0.28984,-0.29232,9.1651,0.28408,-0.29511,10.914,1,2.0572,12.737,12.25,3.155
9.1641,0.29163,-0.29512,9.1613,0.28578,-0.29796,10.955,1,2.0672,12.747,12.25,3.155
9.1604,0.29342,-0.29792,9.1575,0.28747,-0.30081,10.997,1,2.0772,12.757,12.25,3.155
9.1566,0.29521,-0.30072,9.1536,0.28916,-0.30366,11.039,1,2.0873,12.767,12.25,3.155
9.1529,0.297,-0.30352,9.1498,0.29086,-0.30651,11.081,1,2.0973,12.777,12.25,3.155
9.1491,0.29878,-0.30632,9.146,0.29255,-0.30936,11.122,1,2.1073,12.787,12.25,3.155
9.1454,0.30055,-0.30913,9.1422,0.29423,-0.31222,11.164,1,2.1174,12.797,12.25,3.155
9.1414,0.30218,-0.31202,9.1382,0.29574,-0.31517,11.209,1,2.1274,12.807,12.25,3.155
9.1374,0.30416,-0.31512,9.134,0.2976,-0.31834,11.256,1,2.1375,12.817,12.25,3.155
9.1333,0.30613,-0.31822,9.1299,0.29946,-0.3215,11.302,1,2.1475,12.827,12.25,3.155
9.1293,0.30811,-0.32132,9.1258,0.30132,-0.32467,11.348,1,2.1575,12.838,12.25,3.155
9.1253,0.31009,-0.32442,9.1217,0.30318,-0.32784,11.395,1,2.1676,12.848,12.25,3.155
9.1213,0.31207,-0.32753,9.1176,0.30504,-0.33101,11.441,1,2.1776,12.858,12.25,3.155
9.1172,0.31404,-0.33063,9.1134,0.3069,-0.33417,11.487,1,2.1876,12.868,12.25,3.155
9.1132,0.31602,-0.33373,9.1093,0.30876,-0.33734,11.533,1,2.1977,12.878,12.25,3.155
9.1092,0.318,-0.33683,9.1052,0.31062,-0.34051,11.58,1,2.2077,12.888,12.25,3.155
9.1052,0.31998,-0.33993,9.1011,0.31248,-0.34368,11.626,1,2.2177,12.898,12.25,3.155
9.1011,0.32195,-0.34303,9.097,0.31434,-0.34685,11.672,1,2.2278,12.908,12.25,3.155
9.0971,0.32393,-0.34613,9.0928,0.3162,-0.35001,11.719,1,2.2378,12.918,12.25,3.155
9.0929,0.32572,-0.34927,9.0886,0.31786,-0.35322,11.768,1,2.2478,12.928,12.25,3.155
9.0885,0.32783,-0.35266,9.0841,0.31982,-0.35669,11.819,1,2.2579,12.938,12.25,3.155
9.0842,0.33003,-0.3561,9.0796,0.32187,-0.36022,11.871,1,2.2679,12.948,12.25,3.155
9.0798,0.33223,-0.35954,9.0752,0.32392,-0.36375,11.923,1,2.2779,12.958,12.25,3.155
9.0755,0.33443,-0.36299,9.0707,0.32597,-0.36729,11.975,1,2.288,12.968,12.25,3.155
9.0712,0.33663,-0.36643,9.0662,0.32803,-0.37082,12.027,1,2.298,12.978,12.25,3.155
9.0668,0.33883,-0.36987,9.0618,0.33008,-0.37435,12.079,1,2.3081,12.988,12.25,3.155
9.0625,0.34103,-0.37332,9.0573,0.33213,-0.37788,12.131,1,2.3181,12.998,12.25,3.155
9.0581,0.34323,-0.37676,9.0528,0.33418,-0.38142,12.183,1,2.3281,13.008,12.25,3.155
9.0538,0.34543,-0.3802,9.0484,0.33624,-0.38495,12.234,1,2.3382,13.018,12.25,3.155
9.0494,0.34763,-0.38365,9.0439,0.33829,-0.38848,12.286,1,2.3482,13.028,12.25,3.155
9.0451,0.34983,-0.38709,9.0394,0.34034,-0.39201,12.338,1,2.3582,13.038,12.25,3.155
9.0407,0.35198,-0.39054,9.0349,0.34234,-0.39555,12.391,1,2.3683,13.048,12.25,3.155
9.036,0.35403,-0.39413,9.0301,0.34421,-0.39923,12.448,1,2.3783,13.058,12.25,3.155
9.0313,0.35649,-0.39796,9.0253,0.34648,-0.40318,12.507,1,2.3883,13.068,12.25,3.155
9.0265,0.35895,-0.4018,9.0204,0.34876,-0.40714,12.566,1,2.3984,13.078,12.25,3.155
9.0218,0.36141,-0.40564,9.0155,0.35104,-0.4111,12.624,1,2.4084,13.088,12.25,3.155
9.0171,0.36387,-0.40947,9.0106,0.35331,-0.41505,12.683,1,2.4184,13.098,12.25,3.155
9.0124,0.36634,-0.41331,9.0057,0.35559,-0.41901,12.742,1,2.4285,13.108,12.25,3.155
9.0077,0.3688,-0.41715,9.0009,0.35786,-0.42296,12.801,1,2.4385,13.119,12.25,3.155
9.003,0.37126,-0.42098,8.996,0.36014,-0.42692,12.859,1,2.4485,13.129,12.25,3.155
8.9983,0.37372,-0.42482,8.9911,0.36242,-0.43087,12.918,1,2.4586,13.139,12.25,3.155
8.9935,0.37618,-0.42866,8.9862,0.36469,-0.43483,12.977,1,2.4686,13.149,12.25,3.155
8.9888,0.37865,-0.43249,8.9814,0.36697,-0.43878,13.036,1,2.4786,13.159,12.25,3.155
8.9841,0.38111,-0.43633,8.9765,0.36924,-0.44274,13.094,1,2.4887,13.169,12.25,3.155
8.9792,0.38344,-0.44019,8.9715,0.37137,-0.44672,13.156,1,2.4987,13.179,12.25,3.155
