"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.6668,0.095871,0.24307,9.6664,0.095495,0.24261,5.2006,1,0.77269,11.453,12.25,6.845
9.6654,0.096401,0.24406,9.665,0.096021,0.2436,5.2133,1,0.78273,11.463,12.25,6.845
9.664,0.096932,0.24505,9.6636,0.096547,0.24458,5.2259,1,0.79276,11.473,12.25,6.845
9.6626,0.097442,0.24604,9.6622,0.097053,0.24557,5.2386,1,0.8028,11.483,12.25,6.845
9.6612,0.097915,0.24704,9.6607,0.097521,0.24657,5.2515,1,0.81283,11.493,12.25,6.845
9.6597,0.098389,0.24804,9.6593,0.097988,0.24757,5.2644,1,0.82287,11.503,12.25,6.845
9.6583,0.098933,0.24908,9.6578,0.098528,0.2486,5.2773,1,0.8329,11.513,12.25,6.845
9.6568,0.099492,0.25011,9.6564,0.099083,0.24964,5.2903,1,0.84294,11.523,12.25,6.845
9.6554,0.10005,0.25115,9.6549,0.099639,0.25068,5.3033,1,0.85297,11.533,12.25,6.845
9.6539,0.10061,0.25219,9.6534,0.10019,0.25171,5.3162,1,0.86301,11.543,12.25,6.845
9.6525,0.10117,0.25323,9.652,0.10075,0.25275,5.3292,1,0.87304,11.553,12.25,6.845
9.651,0.10173,0.25427,9.6505,0.1013,0.25379,5.3422,1,0.88308,11.563,12.25,6.845
9.6495,0.10225,0.25532,9.649,0.10182,0.25483,5.3553,1,0.89312,11.573,12.25,6.845
9.648,0.10275,0.25637,9.6475,0.10231,0.25589,5.3685,1,0.90315,11.583,12.25,6.845
9.6465,0.10326,0.25743,9.646,0.10282,0.25695,5.3818,1,0.91319,11.593,12.25,6.845
9.645,0.10385,0.25853,9.6444,0.1034,0.25804,5.3953,1,0.92322,11.603,12.25,6.845
9.6435,0.10445,0.25962,9.6429,0.10399,0.25913,5.4088,1,0.93325,11.613,12.25,6.845
9.6419,0.10504,0.26072,9.6414,0.10458,0.26022,5.4224,1,0.94329,11.623,12.25,6.845
9.6404,0.10563,0.26181,9.6398,0.10517,0.26132,5.4359,1,0.95332,11.633,12.25,6.845
9.6389,0.10622,0.26291,9.6383,0.10575,0.26241,5.4494,1,0.96336,11.643,12.25,6.845
9.6374,0.10681,0.264,9.6368,0.10634,0.2635,5.463,1,0.97339,11.653,12.25,6.845
9.6358,0.10734,0.26511,9.6352,0.10686,0.26461,5.4767,1,0.98343,11.663,12.25,6.845
9.6342,0.10787,0.26622,9.6336,0.10739,0.26572,5.4905,1,0.99346,11.673,12.25,6.845
9.6326,0.10844,0.26735,9.632,0.10794,0.26685,5.5044,1,1.0035,11.684,12.25,6.845
9.631,0.10906,0.26851,9.6304,0.10857,0.268,5.5185,1,1.0135,11.694,12.25,6.845
9.6295,0.10969,0.26966,9.6288,0.10919,0.26915,5.5326,1,1.0236,11.704,12.25,6.845
9.6279,0.11032,0.27082,9.6271,0.10981,0.27031,5.5467,1,1.0336,11.714,12.25,6.845
9.6263,0.11095,0.27198,9.6255,0.11043,0.27146,5.5608,1,1.0436,11.724,12.25,6.845
9.6247,0.11157,0.27313,9.6239,0.11105,0.27261,5.5749,1,1.0537,11.734,12.25,6.845
9.6231,0.11219,0.27429,9.6223,0.11167,0.27377,5.5891,1,1.0637,11.744,12.25,6.845
9.6214,0.11275,0.27546,9.6206,0.11222,0.27494,5.6034,1,1.0737,11.754,12.25,6.845
9.6198,0.11331,0.27664,9.619,0.11277,0.27611,5.6178,1,1.0838,11.764,12.25,6.845
9.6181,0.11392,0.27783,9.6173,0.11338,0.27731,5.6323,1,1.0938,11.774,12.25,6.845
9.6164,0.11459,0.27906,9.6156,0.11404,0.27853,5.647,1,1.1038,11.784,12.25,6.845
9.6148,0.11525,0.28028,9.6139,0.1147,0.27975,5.6616,1,1.1139,11.794,12.25,6.845
9.6131,0.11592,0.2815,9.6122,0.11536,0.28097,5.6763,1,1.1239,11.804,12.25,6.845
9.6114,0.11658,0.28272,9.6105,0.11601,0.28219,5.691,1,1.134,11.814,12.25,6.845
9.6097,0.11725,0.28394,9.6088,0.11667,0.28341,5.7056,1,1.144,11.824,12.25,6.845
9.6081,0.11791,0.28517,9.6072,0.11732,0.28463,5.7203,1,1.154,11.834,12.25,6.845
9.6063,0.1185,0.28641,9.6054,0.11791,0.28587,5.7353,1,1.1641,11.844,12.25,6.845
9.6046,0.1191,0.28765,9.6037,0.1185,0.28711,5.7502,1,1.1741,11.854,12.25,6.845
9.6029,0.11974,0.28892,9.6019,0.11914,0.28838,5.7653,1,1.1841,11.864,12.25,6.845
9.6011,0.12045,0.29021,9.6001,0.11984,0.28967,5.7805,1,1.1942,11.874,12.25,6.845
9.5994,0.12116,0.29151,9.5984,0.12054,0.29096,5.7957,1,1.2042,11.884,12.25,6.845
9.5976,0.12186,0.2928,9.5966,0.12124,0.29226,5.8109,1,1.2142,11.894,12.25,6.845
9.5959,0.12257,0.2941,9.5948,0.12194,0.29355,5.8262,1,1.2243,11.904,12.25,6.845
9.5941,0.12328,0.29539,9.593,0.12264,0.29484,5.8414,1,1.2343,11.914,12.25,6.845
9.5924,0.12398,0.29669,9.5913,0.12334,0.29614,5.8567,1,1.2443,11.924,12.25,6.845
9.5906,0.12462,0.298,9.5894,0.12396,0.29745,5.8721,1,1.2544,11.934,12.25,6.845
9.5888,0.12525,0.29932,9.5876,0.12458,0.29876,5.8876,1,1.2644,11.944,12.25,6.845
9.587,0.12592,0.30065,9.5858,0.12525,0.3001,5.9032,1,1.2744,11.954,12.25,6.845
9.5851,0.12668,0.30202,9.5839,0.12599,0.30147,5.9191,1,1.2845,11.964,12.25,6.845
9.5833,0.12743,0.3034,9.5821,0.12674,0.30284,5.9349,1,1.2945,11.975,12.25,6.845
9.5815,0.12818,0.30477,9.5802,0.12748,0.30421,5.9507,1,1.3046,11.985,12.25,6.845
9.5796,0.12893,0.30615,9.5783,0.12823,0.30559,5.9665,1,1.3146,11.995,12.25,6.845
9.5778,0.12969,0.30752,9.5765,0.12897,0.30696,5.9824,1,1.3246,12.005,12.25,6.845
9.576,0.13044,0.30889,9.5746,0.12972,0.30833,5.9982,1,1.3347,12.015,12.25,6.845
9.5741,0.13113,0.31028,9.5727,0.13039,0.30972,6.0142,1,1.3447,12.025,12.25,6.845
9.5722,0.1318,0.31168,9.5708,0.13106,0.31112,6.0303,1,1.3547,12.035,12.25,6.845
9.5703,0.13249,0.31308,9.5689,0.13173,0.31252,6.0464,1,1.3648,12.045,12.25,6.845
9.5684,0.13329,0.31454,9.5669,0.13253,0.31398,6.0629,1,1.3748,12.055,12.25,6.845
9.5664,0.13409,0.316,9.5649,0.13332,0.31543,6.0793,1,1.3848,12.065,12.25,6.845
9.5645,0.13489,0.31746,9.563,0.13411,0.31689,6.0957,1,1.3949,12.075,12.25,6.845
9.5626,0.1357,0.31892,9.561,0.13491,0.31835,6.1122,1,1.4049,12.085,12.25,6.845
9.5607,0.1365,0.32038,9.5591,0.1357,0.31981,6.1286,1,1.4149,12.095,12.25,6.845
9.5587,0.1373,0.32184,9.5571,0.1365,0.32127,6.1451,1,1.425,12.105,12.25,6.845
9.5568,0.13806,0.32331,9.5551,0.13725,0.32274,6.1616,1,1.435,12.115,12.25,6.845
9.5548,0.13878,0.32479,9.5531,0.13795,0.32423,6.1783,1,1.445,12.125,12.25,6.845
9.5528,0.1395,0.32628,9.5511,0.13866,0.32571,6.195,1,1.4551,12.135,12.25,6.845
9.5508,0.14032,0.32781,9.549,0.13947,0.32724,6.212,1,1.4651,12.145,12.25,6.845
9.5488,0.14118,0.32937,9.547,0.14032,0.3288,6.2291,1,1.4751,12.155,12.25,6.845
9.5467,0.14204,0.33092,9.5449,0.14117,0.33035,6.2462,1,1.4852,12.165,12.25,6.845
9.5447,0.14289,0.33248,9.5429,0.14201,0.33191,6.2633,1,1.4952,12.175,12.25,6.845
9.5427,0.14375,0.33403,9.5408,0.14286,0.33346,6.2803,1,1.5052,12.185,12.25,6.845
9.5407,0.14461,0.33559,9.5387,0.14371,0.33502,6.2974,1,1.5153,12.195,12.25,6.845
9.5387,0.14546,0.33714,9.5367,0.14455,0.33657,6.3145,1,1.5253,12.205,12.25,6.845
9.5366,0.14623,0.33872,9.5345,0.1453,0.33815,6.3318,1,1.5354,12.215,12.25,6.845
9.5345,0.147,0.3403,9.5324,0.14606,0.33973,6.3492,1,1.5454,12.225,12.25,6.845
9.5324,0.14781,0.3419,9.5303,0.14685,0.34133,6.3666,1,1.5554,12.235,12.25,6.845
9.5302,0.14872,0.34356,9.5281,0.14776,0.34299,6.3843,1,1.5655,12.245,12.25,6.845
9.5281,0.14964,0.34522,9.5259,0.14867,0.34465,6.4021,1,1.5755,12.255,12.25,6.845
9.526,0.15056,0.34687,9.5238,0.14957,0.34631,6.4198,1,1.5855,12.266,12.25,6.845
9.5239,0.15148,0.34853,9.5216,0.15048,0.34797,6.4376,1,1.5956,12.276,12.25,6.845
9.5217,0.15239,0.35019,9.5194,0.15139,0.34963,6.4553,1,1.6056,12.286,12.25,6.845
9.5196,0.15331,0.35185,9.5172,0.15229,0.35129,6.4731,1,1.6156,12.296,12.25,6.845
9.5175,0.15418,0.35352,9.515,0.15315,0.35296,6.4909,1,1.6257,12.306,12.25,6.845
9.5152,0.155,0.3552,9.5128,0.15395,0.35465,6.5089,1,1.6357,12.316,12.25,6.845
9.513,0.15583,0.35689,9.5105,0.15476,0.35634,6.5268,1,1.6457,12.326,12.25,6.845
9.5108,0.15676,0.35863,9.5083,0.15568,0.35808,6.5451,1,1.6558,12.336,12.25,6.845
9.5086,0.15774,0.3604,9.506,0.15665,0.35986,6.5635,1,1.6658,12.346,12.25,6.845
9.5063,0.15873,0.36218,9.5037,0.15763,0.36163,6.5819,1,1.6758,12.356,12.25,6.845
9.5041,0.15971,0.36395,9.5014,0.1586,0.36341,6.6003,1,1.6859,12.366,12.25,6.845
9.5019,0.1607,0.36572,9.4991,0.15957,0.36518,6.6187,1,1.6959,12.376,12.25,6.845
9.4996,0.16168,0.36749,9.4968,0.16054,0.36696,6.6372,1,1.7059,12.386,12.25,6.845
9.4974,0.16266,0.36926,9.4945,0.16151,0.36873,6.6556,1,1.716,12.396,12.25,6.845
9.4951,0.16356,0.37106,9.4921,0.16239,0.37053,6.6741,1,1.726,12.406,12.25,6.845
9.4928,0.16445,0.37286,9.4898,0.16326,0.37234,6.6927,1,1.7361,12.416,12.25,6.845
9.4904,0.16533,0.37466,9.4874,0.16412,0.37414,6.7113,1,1.7461,12.426,12.25,6.845
9.4881,0.16638,0.37655,9.485,0.16516,0.37604,6.7304,1,1.7561,12.436,12.25,6.845
9.4857,0.16744,0.37845,9.4825,0.1662,0.37794,6.7495,1,1.7662,12.446,12.25,6.845
9.4834,0.1685,0.38035,9.4801,0.16725,0.37985,6.7686,1,1.7762,12.456,12.25,6.845
9.481,0.16956,0.38225,9.4777,0.16829,0.38175,6.7877,1,1.7862,12.466,12.25,6.845
9.4786,0.17061,0.38414,9.4753,0.16933,0.38365,6.8068,1,1.7963,12.476,12.25,6.845
9.4763,0.17167,0.38604,9.4728,0.17038,0.38555,6.8259,1,1.8063,12.486,12.25,6.845
9.4739,0.17272,0.38794,9.4704,0.17141,0.38746,6.845,1,1.8163,12.496,12.25,6.845
9.4715,0.17367,0.38987,9.4679,0.17234,0.38939,6.8642,1,1.8264,12.506,12.25,6.845
9.469,0.17462,0.39179,9.4654,0.17327,0.39132,6.8834,1,1.8364,12.516,12.25,6.845
9.4666,0.1756,0.39374,9.4628,0.17423,0.39327,6.9027,1,1.8464,12.526,12.25,6.845
9.4641,0.17674,0.39577,9.4603,0.17535,0.39532,6.9225,1,1.8565,12.536,12.25,6.845
9.4616,0.17788,0.39781,9.4577,0.17647,0.39736,6.9423,1,1.8665,12.547,12.25,6.845
9.4591,0.17902,0.39985,9.4551,0.1776,0.39941,6.9621,1,1.8765,12.557,12.25,6.845
9.4566,0.18016,0.40188,9.4526,0.17872,0.40145,6.9819,1,1.8866,12.567,12.25,6.845
9.4541,0.18129,0.40392,9.45,0.17984,0.4035,7.0016,1,1.8966,12.577,12.25,6.845
9.4516,0.18243,0.40596,9.4474,0.18097,0.40554,7.0214,1,1.9066,12.587,12.25,6.845
9.4491,0.18356,0.408,9.4448,0.18207,0.40759,7.0412,1,1.9167,12.597,12.25,6.845
9.4465,0.18458,0.41006,9.4422,0.18307,0.40967,7.061,1,1.9267,12.607,12.25,6.845
9.4439,0.18561,0.41213,9.4395,0.18407,0.41175,7.0809,1,1.9368,12.617,12.25,6.845
9.4413,0.18667,0.41422,9.4368,0.18511,0.41385,7.1009,1,1.9468,12.627,12.25,6.845
9.4387,0.1879,0.41641,9.4341,0.18632,0.41605,7.1213,1,1.9568,12.637,12.25,6.845
9.436,0.18913,0.4186,9.4314,0.18753,0.41825,7.1417,1,1.9669,12.647,12.25,6.845
9.4334,0.19036,0.42079,9.4286,0.18874,0.42046,7.1622,1,1.9769,12.657,12.25,6.845
9.4308,0.19159,0.42298,9.4259,0.18995,0.42266,7.1826,1,1.9869,12.667,12.25,6.845
9.4282,0.19282,0.42517,9.4232,0.19117,0.42486,7.2031,1,1.997,12.677,12.25,6.845
9.4255,0.19404,0.42736,9.4204,0.19238,0.42707,7.2235,1,2.007,12.687,12.25,6.845
9.4229,0.19526,0.42955,9.4177,0.19358,0.42927,7.244,1,2.017,12.697,12.25,6.845
9.4201,0.19637,0.43178,9.4149,0.19465,0.43151,7.2644,1,2.0271,12.707,12.25,6.845
9.4174,0.19748,0.434,9.412,0.19573,0.43374,7.2848,1,2.0371,12.717,12.25,6.845
9.4146,0.19861,0.43624,9.4092,0.19683,0.436,7.3053,1,2.0471,12.727,12.25,6.845
9.4118,0.19994,0.4386,9.4063,0.19814,0.43838,7.3264,1,2.0572,12.737,12.25,6.845
9.409,0.20127,0.44096,9.4034,0.19946,0.44076,7.3475,1,2.0672,12.747,12.25,6.845
9.4063,0.2026,0.44332,9.4005,0.20077,0.44314,7.3686,1,2.0772,12.757,12.25,6.845
9.4035,0.20393,0.44568,9.3976,0.20208,0.44552,7.3897,1,2.0873,12.767,12.25,6.845
9.4007,0.20526,0.44804,9.3947,0.20339,0.4479,7.4107,1,2.0973,12.777,12.25,6.845
9.3979,0.20659,0.4504,9.3917,0.2047,0.45028,7.4318,1,2.1073,12.787,12.25,6.845
9.3951,0.20792,0.45276,9.3888,0.20601,0.45266,7.4529,1,2.1174,12.797,12.25,6.845
9.3922,0.20913,0.45515,9.3858,0.20719,0.45507,7.4739,1,2.1274,12.807,12.25,6.845
9.3893,0.21033,0.45754,9.3828,0.20835,0.45748,7.4949,1,2.1375,12.817,12.25,6.845
9.3864,0.21153,0.45994,9.3798,0.20951,0.4599,7.5158,1,2.1475,12.827,12.25,6.845
9.3834,0.21295,0.46247,9.3767,0.21091,0.46246,7.5374,1,2.1575,12.838,12.25,6.845
9.3805,0.2144,0.46502,9.3736,0.21233,0.46504,7.5591,1,2.1676,12.848,12.25,6.845
9.3775,0.21584,0.46757,9.3705,0.21376,0.46762,7.5807,1,2.1776,12.858,12.25,6.845
9.3745,0.21728,0.47012,9.3674,0.21518,0.4702,7.6024,1,2.1876,12.868,12.25,6.845
9.3716,0.21873,0.47267,9.3643,0.2166,0.47278,7.6241,1,2.1977,12.878,12.25,6.845
9.3686,0.22017,0.47522,9.3612,0.21802,0.47535,7.6457,1,2.2077,12.888,12.25,6.845
9.3657,0.22162,0.47777,9.3581,0.21944,0.47793,7.6674,1,2.2177,12.898,12.25,6.845
9.3626,0.22297,0.48035,9.3549,0.22077,0.48053,7.6889,1,2.2278,12.908,12.25,6.845
9.3595,0.22428,0.48293,9.3517,0.22203,0.48315,7.7103,1,2.2378,12.918,12.25,6.845
9.3564,0.22558,0.48552,9.3484,0.22329,0.48576,7.7318,1,2.2478,12.928,12.25,6.845
9.3533,0.22704,0.4882,9.3451,0.22471,0.48848,7.7536,1,2.2579,12.938,12.25,6.845
9.3501,0.22861,0.49096,9.3418,0.22626,0.49129,7.7757,1,2.2679,12.948,12.25,6.845
9.347,0.23018,0.49372,9.3385,0.22781,0.49409,7.7979,1,2.2779,12.958,12.25,6.845
9.3438,0.23175,0.49649,9.3352,0.22936,0.49689,7.82,1,2.288,12.968,12.25,6.845
9.3407,0.23332,0.49925,9.3319,0.23091,0.4997,7.8422,1,2.298,12.978,12.25,6.845
9.3375,0.23489,0.50201,9.3285,0.23245,0.5025,7.8643,1,2.3081,12.988,12.25,6.845
9.3344,0.23647,0.50477,9.3252,0.234,0.5053,7.8865,1,2.3181,12.998,12.25,6.845
9.3312,0.23801,0.50754,9.3219,0.23552,0.50811,7.9085,1,2.3281,13.008,12.25,6.845
9.3279,0.23943,0.51034,9.3184,0.23689,0.51095,7.9303,1,2.3382,13.018,12.25,6.845
9.3246,0.24085,0.51314,9.3149,0.23826,0.51379,7.9521,1,2.3482,13.028,12.25,6.845
9.3213,0.2423,0.51596,9.3115,0.23966,0.51665,7.9739,1,2.3582,13.038,12.25,6.845
9.3179,0.24402,0.51896,9.3079,0.24135,0.51971,7.9964,1,2.3683,13.048,12.25,6.845
9.3146,0.24574,0.52196,9.3043,0.24304,0.52277,8.0189,1,2.3783,13.058,12.25,6.845
9.3112,0.24745,0.52496,9.3008,0.24473,0.52583,8.0414,1,2.3883,13.068,12.25,6.845
9.3079,0.24917,0.52796,9.2972,0.24642,0.52889,8.0639,1,2.3984,13.078,12.25,6.845
9.3045,0.25089,0.53096,9.2936,0.24811,0.53194,8.0864,1,2.4084,13.088,12.25,6.845
9.3012,0.2526,0.53396,9.2901,0.2498,0.535,8.1089,1,2.4184,13.098,12.25,6.845
9.2978,0.25432,0.53695,9.2865,0.2515,0.53806,8.1314,1,2.4285,13.108,12.25,6.845
9.2944,0.25594,0.53998,9.2829,0.25306,0.54114,8.1535,1,2.4385,13.119,12.25,6.845
9.2908,0.25749,0.54301,9.2791,0.25456,0.54424,8.1755,1,2.4485,13.129,12.25,6.845
9.2873,0.25905,0.54605,9.2754,0.25606,0.54733,8.1974,1,2.4586,13.139,12.25,6.845
9.2837,0.26076,0.5492,9.2716,0.25773,0.55055,8.2197,1,2.4686,13.149,12.25,6.845
9.2801,0.26264,0.55247,9.2678,0.25958,0.5539,8.2423,1,2.4786,13.159,12.25,6.845
9.2766,0.26453,0.55573,9.2639,0.26144,0.55725,8.2649,1,2.4887,13.169,12.25,6.845
9.273,0.26641,0.559,9.2601,0.26329,0.5606,8.2876,1,2.4987,13.179,12.25,6.845
9.2694,0.26829,0.56227,9.2562,0.26514,0.56395,8.3102,1,2.5087,13.189,12.25,6.845
9.2658,0.27018,0.56554,9.2524,0.267,0.56729,8.3328,1,2.5188,13.199,12.25,6.845
9.2622,0.27206,0.5688,9.2486,0.26885,0.57064,8.3555,1,2.5288,13.209,12.25,6.845
9.2586,0.27394,0.57207,9.2447,0.27071,0.57399,8.3781,1,2.5389,13.219,12.25,6.845
9.2549,0.27566,0.57537,9.2407,0.27236,0.57738,8.4,1,2.5489,13.229,12.25,6.845
9.2511,0.27737,0.57867,9.2367,0.274,0.58076,8.4219,1,2.5589,13.239,12.25,6.845
9.2473,0.27907,0.58198,9.2326,0.27564,0.58415,8.4437,1,2.569,13.249,12.25,6.845
9.2435,0.28106,0.58548,9.2285,0.27758,0.58776,8.4661,1,2.579,13.259,12.25,6.845
