"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.30239,4.6406,-0.11414,-0.77173,4.6472,-0.11216,-0.77805,-8.9118,1,0,19.68,12.055,5
-0.30207,4.6435,-0.1111,-0.77243,4.6501,-0.10911,-0.77873,-8.9122,1,0.0033751,19.68,12.055,5.0034
-0.30174,4.6465,-0.10806,-0.77313,4.653,-0.10606,-0.77941,-8.9126,1,0.0067501,19.68,12.055,5.0068
-0.30142,4.6495,-0.10502,-0.77383,4.6559,-0.10302,-0.78009,-8.913,1,0.010125,19.68,12.055,5.0101
-0.30109,4.6524,-0.10198,-0.77452,4.6589,-0.099969,-0.78077,-8.9134,1,0.0135,19.68,12.055,5.0135
-0.30076,4.6554,-0.098938,-0.77522,4.6618,-0.096922,-0.78146,-8.9138,1,0.016875,19.68,12.055,5.0169
-0.30044,4.6583,-0.095897,-0.77592,4.6647,-0.093874,-0.78214,-8.9142,1,0.02025,19.68,12.055,5.0202
-0.30011,4.6613,-0.092855,-0.77662,4.6676,-0.090826,-0.78282,-8.9146,1,0.023625,19.68,12.055,5.0236
-0.29979,4.6643,-0.089814,-0.77732,4.6705,-0.087778,-0.7835,-8.915,1,0.027,19.68,12.055,5.027
-0.29788,4.6674,-0.086265,-0.77801,4.6736,-0.084218,-0.78418,-8.9157,1,0.030375,19.68,12.055,5.0304
-0.29513,4.6705,-0.082447,-0.77871,4.6767,-0.080388,-0.78486,-8.9165,1,0.03375,19.68,12.055,5.0338
-0.29239,4.6737,-0.078629,-0.77941,4.6798,-0.076557,-0.78555,-8.9173,1,0.037125,19.68,12.055,5.0371
-0.28964,4.6769,-0.074811,-0.7801,4.683,-0.072727,-0.78623,-8.9181,1,0.0405,19.68,12.055,5.0405
-0.2869,4.68,-0.070993,-0.7808,4.6861,-0.068897,-0.78691,-8.9189,1,0.043875,19.68,12.055,5.0439
-0.28415,4.6832,-0.067175,-0.7815,4.6892,-0.065067,-0.78759,-8.9197,1,0.04725,19.68,12.055,5.0472
-0.28141,4.6863,-0.063357,-0.7822,4.6924,-0.061236,-0.78828,-8.9206,1,0.050625,19.68,12.055,5.0506
-0.27866,4.6895,-0.059539,-0.78289,4.6955,-0.057406,-0.78896,-8.9214,1,0.054,19.68,12.055,5.054
-0.27592,4.6927,-0.055721,-0.78359,4.6986,-0.053575,-0.78964,-8.9222,1,0.057375,19.68,12.055,5.0574
-0.27317,4.6958,-0.051903,-0.78429,4.7018,-0.049745,-0.79032,-8.923,1,0.06075,19.68,12.055,5.0608
-0.27043,4.699,-0.048085,-0.78498,4.7049,-0.045915,-0.791,-8.9238,1,0.064125,19.68,12.055,5.0641
-0.26768,4.7021,-0.044267,-0.78568,4.708,-0.042084,-0.79169,-8.9246,1,0.0675,19.68,12.055,5.0675
-0.26494,4.7053,-0.040449,-0.78638,4.7112,-0.038254,-0.79237,-8.9254,1,0.070875,19.68,12.055,5.0709
-0.26219,4.7085,-0.036631,-0.78708,4.7143,-0.034423,-0.79305,-8.9262,1,0.07425,19.68,12.055,5.0743
-0.25945,4.7116,-0.032814,-0.78777,4.7174,-0.030593,-0.79373,-8.927,1,0.077625,19.68,12.055,5.0776
-0.2567,4.7148,-0.028996,-0.78847,4.7205,-0.026763,-0.79441,-8.9278,1,0.081,19.68,12.055,5.081
-0.25395,4.718,-0.025178,-0.78917,4.7237,-0.022933,-0.7951,-8.9286,1,0.084375,19.68,12.055,5.0844
-0.25342,4.7188,-0.021406,-0.78877,4.7245,-0.019158,-0.79468,-8.9282,1,0.08775,19.68,12.055,5.0877
