"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
19.766,0.080939,0.19146,19.769,0.079708,0.18895,1,0,10.68,12.445,6.845
19.757,0.085178,0.19801,19.759,0.083847,0.19547,1,0.10035,10.78,12.445,6.845
19.746,0.089366,0.20489,19.749,0.087926,0.20233,1,0.2007,10.881,12.445,6.845
19.736,0.093674,0.2121,19.738,0.092114,0.20953,1,0.30105,10.981,12.445,6.845
19.724,0.098689,0.21979,19.727,0.096987,0.21721,1,0.4014,11.081,12.445,6.845
19.713,0.10358,0.22745,19.716,0.10173,0.22487,1,0.50175,11.182,12.445,6.845
19.701,0.10869,0.23563,19.704,0.10667,0.23305,1,0.6021,11.282,12.445,6.845
19.688,0.11475,0.24506,19.691,0.11252,0.24251,1,0.70245,11.382,12.445,6.845
19.674,0.12125,0.25511,19.677,0.11877,0.2526,1,0.8028,11.483,12.445,6.845
19.66,0.12819,0.26577,19.663,0.12544,0.26333,1,0.90315,11.583,12.445,6.845
19.645,0.13559,0.2771,19.648,0.13254,0.27473,1,1.0035,11.684,12.445,6.845
19.63,0.14351,0.28915,19.633,0.14012,0.28688,1,1.1038,11.784,12.445,6.845
19.614,0.152,0.30197,19.616,0.1482,0.29983,1,1.2042,11.884,12.445,6.845
19.596,0.16114,0.31564,19.599,0.15689,0.31367,1,1.3046,11.985,12.445,6.845
19.578,0.17116,0.33025,19.581,0.16638,0.3285,1,1.4049,12.085,12.445,6.845
19.56,0.18198,0.34584,19.562,0.1766,0.34436,1,1.5052,12.185,12.445,6.845
19.54,0.19369,0.36249,19.543,0.18761,0.36136,1,1.6056,12.286,12.445,6.845
19.519,0.20628,0.38034,19.521,0.19939,0.37963,1,1.7059,12.386,12.445,6.845
19.497,0.21969,0.39955,19.499,0.21185,0.39936,1,1.8063,12.486,12.445,6.845
19.473,0.23418,0.42014,19.475,0.22523,0.42058,1,1.9066,12.587,12.445,6.845
19.449,0.24983,0.44221,19.45,0.23961,0.44341,1,2.007,12.687,12.445,6.845
19.423,0.26746,0.46603,19.424,0.25579,0.4682,1,2.1073,12.787,12.445,6.845
19.396,0.28684,0.49165,19.397,0.27354,0.49503,1,2.2077,12.888,12.445,6.845
19.368,0.30775,0.51935,19.367,0.29255,0.52419,1,2.3081,12.988,12.445,6.845
19.337,0.33018,0.54944,19.336,0.31269,0.556,1,2.4084,13.088,12.445,6.845
19.304,0.35457,0.58186,19.302,0.33442,0.59045,1,2.5087,13.189,12.445,6.845
19.271,0.38258,0.61718,19.267,0.35956,0.62845,1,2.6091,13.289,12.445,6.845
19.236,0.41366,0.65541,19.23,0.38755,0.67001,1,2.7094,13.389,12.445,6.845
19.197,0.44705,0.69756,19.189,0.41699,0.71602,1,2.8098,13.49,12.445,6.845
19.155,0.48348,0.74339,19.145,0.44881,0.76637,1,2.9101,13.59,12.445,6.845
19.112,0.52554,0.79378,19.1,0.48614,0.82269,1,3.0105,13.691,12.445,6.845
19.069,0.57305,0.84895,19.052,0.52904,0.88541,1,3.1108,13.791,12.445,6.845
19.017,0.62455,0.91094,18.997,0.57405,0.95595,1,3.2112,13.891,12.445,6.845
18.962,0.6814,0.97883,18.937,0.62354,1.0338,1,3.3116,13.992,12.445,6.845
18.909,0.74975,1.0556,18.878,0.68638,1.1248,1,3.4119,14.092,12.445,6.845
