"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
19.759,0.069112,0.19387,19.762,0.068008,0.19137,1,0,10.68,12.25,6.845
19.749,0.072815,0.2006,19.752,0.071611,0.19807,1,0.10035,10.78,12.25,6.845
19.738,0.076371,0.20767,19.741,0.075062,0.20512,1,0.2007,10.881,12.25,6.845
19.727,0.080126,0.21505,19.73,0.078701,0.21249,1,0.30105,10.981,12.25,6.845
19.715,0.084565,0.22295,19.718,0.082997,0.22038,1,0.4014,11.081,12.25,6.845
19.703,0.088679,0.23087,19.706,0.086962,0.2283,1,0.50175,11.182,12.25,6.845
19.691,0.093126,0.23927,19.694,0.091238,0.23671,1,0.6021,11.282,12.25,6.845
19.676,0.098399,0.24899,19.68,0.096291,0.24645,1,0.70245,11.382,12.25,6.845
19.662,0.10406,0.25935,19.665,0.1017,0.25685,1,0.8028,11.483,12.25,6.845
19.647,0.1101,0.27035,19.651,0.10747,0.26791,1,0.90315,11.583,12.25,6.845
19.632,0.11657,0.28204,19.635,0.11362,0.27968,1,1.0035,11.684,12.25,6.845
19.615,0.1235,0.29448,19.619,0.12018,0.29221,1,1.1038,11.784,12.25,6.845
19.598,0.13093,0.30773,19.601,0.1272,0.30559,1,1.2042,11.884,12.25,6.845
19.579,0.13897,0.32186,19.583,0.13475,0.31988,1,1.3046,11.985,12.25,6.845
19.56,0.14785,0.33699,19.564,0.14304,0.33521,1,1.4049,12.085,12.25,6.845
19.539,0.15747,0.35315,19.544,0.15199,0.35163,1,1.5052,12.185,12.25,6.845
19.518,0.16774,0.3705,19.522,0.16146,0.36929,1,1.6056,12.286,12.25,6.845
19.495,0.17876,0.3891,19.499,0.17155,0.38829,1,1.7059,12.386,12.25,6.845
19.471,0.19069,0.40905,19.475,0.18239,0.40871,1,1.8063,12.486,12.25,6.845
19.445,0.20362,0.43043,19.45,0.19405,0.43066,1,1.9066,12.587,12.25,6.845
19.418,0.21763,0.45337,19.423,0.20657,0.45428,1,2.007,12.687,12.25,6.845
19.39,0.23363,0.4782,19.394,0.22082,0.47999,1,2.1073,12.787,12.25,6.845
19.359,0.25113,0.50504,19.364,0.23628,0.50792,1,2.2077,12.888,12.25,6.845
19.327,0.26982,0.53417,19.331,0.25252,0.53831,1,2.3081,12.988,12.25,6.845
19.292,0.29024,0.56558,19.296,0.27007,0.57122,1,2.4084,13.088,12.25,6.845
19.255,0.31252,0.59943,19.259,0.28901,0.60684,1,2.5087,13.189,12.25,6.845
19.217,0.33857,0.63648,19.22,0.31124,0.64626,1,2.6091,13.289,12.25,6.845
19.175,0.36703,0.67709,19.178,0.33516,0.68971,1,2.7094,13.389,12.25,6.845
19.129,0.39795,0.72143,19.131,0.36065,0.73731,1,2.8098,13.49,12.25,6.845
19.081,0.43192,0.76949,19.082,0.38834,0.7892,1,2.9101,13.59,12.25,6.845
19.03,0.47183,0.82262,19.029,0.42132,0.84749,1,3.0105,13.691,12.25,6.845
18.973,0.5164,0.88186,18.971,0.45767,0.91299,1,3.1108,13.791,12.25,6.845
18.911,0.56522,0.94719,18.906,0.49667,0.98544,1,3.2112,13.891,12.25,6.845
18.843,0.61931,1.0186,18.836,0.53955,1.0651,1,3.3116,13.992,12.25,6.845
18.773,0.68569,1.1005,18.761,0.59491,1.1594,1,3.4119,14.092,12.25,6.845
18.69,0.75804,1.1932,18.673,0.6527,1.2655,1,3.5122,14.192,12.25,6.845
18.598,0.83834,1.2957,18.576,0.71651,1.3832,1,3.6126,14.293,12.25,6.845
18.503,0.93634,1.4148,18.475,0.79976,1.5245,1,3.7129,14.393,12.25,6.845
18.391,1.0489,1.5538,18.37,0.89482,1.6866,1,3.8133,14.493,12.25,6.845
18.267,1.1753,1.7077,18.26,1.0032,1.8587,1,3.9136,14.594,12.25,6.845
18.143,1.3339,1.8821,18.139,1.1587,2.035,1,4.014,14.694,12.25,6.845
17.969,1.5079,2.0491,17.883,1.3377,2.1356,1,4.1143,14.794,12.25,6.845
