"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.7223,0.013303,-0.29599,7.9114,0.03433,-0.34916,1,0,13.53,11.445,5
7.724,0.066979,-0.285,7.9121,0.090839,-0.33754,1,0.03375,13.53,11.445,5.0338
7.7256,0.12065,-0.27402,7.9128,0.14735,-0.32592,1,0.0675,13.53,11.445,5.0675
7.707,0.16563,-0.25508,7.8939,0.19393,-0.30671,1,0.10125,13.53,11.445,5.1013
7.6668,0.20122,-0.22756,7.854,0.22983,-0.27932,1,0.135,13.53,11.445,5.135
7.6265,0.23682,-0.20004,7.8141,0.26573,-0.25192,1,0.16875,13.53,11.445,5.1687
7.5862,0.27241,-0.17251,7.7742,0.30163,-0.22453,1,0.2025,13.53,11.445,5.2025
7.546,0.30801,-0.14499,7.7342,0.33753,-0.19713,1,0.23625,13.53,11.445,5.2362
7.5057,0.3436,-0.11747,7.6943,0.37343,-0.16974,1,0.27,13.53,11.445,5.27
7.4654,0.3792,-0.089949,7.6544,0.40932,-0.14234,1,0.30375,13.53,11.445,5.3038
7.4251,0.4148,-0.062427,7.6145,0.44522,-0.11495,1,0.3375,13.53,11.445,5.3375
7.3848,0.45045,-0.035054,7.5745,0.48117,-0.087703,1,0.37125,13.53,11.445,5.3713
7.3284,0.49329,-0.027573,7.5155,0.52408,-0.080738,1,0.405,13.53,11.445,5.405
7.2721,0.53613,-0.020092,7.4565,0.56699,-0.073773,1,0.43875,13.53,11.445,5.4387
7.2158,0.57898,-0.012612,7.3976,0.60989,-0.066808,1,0.4725,13.53,11.445,5.4725
7.1595,0.62182,-0.0051309,7.3386,0.6528,-0.059842,1,0.50625,13.53,11.445,5.5062
7.1031,0.66467,0.0023498,7.2797,0.6957,-0.052877,1,0.54,13.53,11.445,5.54
7.0468,0.70751,0.0098306,7.2207,0.73861,-0.045912,1,0.57375,13.53,11.445,5.5738
6.9751,0.70819,0.029188,7.1524,0.73851,-0.026458,1,0.6075,13.53,11.445,5.6075
6.8999,0.69929,0.051245,7.0819,0.72863,-0.0041661,1,0.64125,13.53,11.445,5.6413
6.8248,0.69039,0.073302,7.0115,0.71875,0.018126,1,0.675,13.53,11.445,5.675
6.7496,0.68149,0.095358,6.941,0.70887,0.040418,1,0.70875,13.53,11.445,5.7087
6.6744,0.67259,0.11742,6.8706,0.69899,0.06271,1,0.7425,13.53,11.445,5.7425
6.5992,0.66369,0.13947,6.8002,0.68911,0.085002,1,0.77625,13.53,11.445,5.7762
6.524,0.6548,0.16153,6.7297,0.67923,0.10729,1,0.81,13.53,11.445,5.81
6.4489,0.6459,0.18359,6.6593,0.66935,0.12959,1,0.84375,13.53,11.445,5.8438
6.3746,0.63583,0.19965,6.5895,0.65816,0.14572,1,0.8775,13.53,11.445,5.8775
6.3021,0.62351,0.20413,6.5211,0.64443,0.14993,1,0.91125,13.53,11.445,5.9113
6.2297,0.61119,0.2086,6.4527,0.63071,0.15415,1,0.945,13.53,11.445,5.945
6.1572,0.59886,0.21307,6.3843,0.61699,0.15836,1,0.97875,13.53,11.445,5.9788
6.0848,0.58654,0.21755,6.3159,0.60326,0.16257,1,1.0125,13.53,11.445,6.0125
6.0123,0.57422,0.22202,6.2475,0.58954,0.16679,1,1.0462,13.53,11.445,6.0462
5.9374,0.56183,0.22744,6.1777,0.57589,0.17151,1,1.08,13.53,11.445,6.08
5.8487,0.54902,0.2383,6.0998,0.56268,0.17918,1,1.1137,13.53,11.445,6.1137
5.7599,0.5362,0.24916,6.0219,0.54947,0.18685,1,1.1475,13.53,11.445,6.1475
5.6712,0.52339,0.26001,5.9441,0.53626,0.19452,1,1.1813,13.53,11.445,6.1813
5.5825,0.51058,0.27087,5.8662,0.52306,0.20219,1,1.215,13.53,11.445,6.215
5.4937,0.49777,0.28172,5.7883,0.50985,0.20986,1,1.2488,13.53,11.445,6.2488
5.405,0.48496,0.29258,5.7104,0.49664,0.21753,1,1.2825,13.53,11.445,6.2825
5.3163,0.47215,0.30344,5.6325,0.48343,0.2252,1,1.3162,13.53,11.445,6.3162
5.2275,0.45934,0.31429,5.5547,0.47022,0.23287,1,1.35,13.53,11.445,6.35
5.1381,0.4454,0.32377,5.4756,0.45591,0.23908,1,1.3837,13.53,11.445,6.3837
5.0483,0.43093,0.33259,5.3959,0.44106,0.24458,1,1.4175,13.53,11.445,6.4175
4.9585,0.41645,0.34141,5.3163,0.42621,0.25008,1,1.4513,13.53,11.445,6.4513
4.8687,0.40197,0.35022,5.2366,0.41136,0.25558,1,1.485,13.53,11.445,6.485
4.7789,0.38749,0.35904,5.157,0.39651,0.26108,1,1.5188,13.53,11.445,6.5188
