"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.9366,-0.010536,0.092187,8.1516,0.0083193,0.049677,1,0,13.53,11.25,5
7.9382,0.04314,0.10317,8.1523,0.064829,0.061294,1,0.03375,13.53,11.25,5.0338
7.9398,0.096816,0.11415,8.153,0.12134,0.07291,1,0.0675,13.53,11.25,5.0675
7.9136,0.14528,0.12344,8.1249,0.1713,0.082287,1,0.10125,13.53,11.25,5.1013
7.8572,0.18812,0.13093,8.066,0.2142,0.089253,1,0.135,13.53,11.25,5.135
7.8009,0.23096,0.13841,8.007,0.25711,0.096218,1,0.16875,13.53,11.25,5.1687
7.7446,0.27381,0.14589,7.9481,0.30002,0.10318,1,0.2025,13.53,11.25,5.2025
7.6883,0.31665,0.15337,7.8891,0.34292,0.11015,1,0.23625,13.53,11.25,5.2362
7.6319,0.35949,0.16085,7.8301,0.38583,0.11711,1,0.27,13.53,11.25,5.27
7.5756,0.40234,0.16833,7.7712,0.42874,0.12408,1,0.30375,13.53,11.25,5.3038
7.5193,0.44518,0.17581,7.7122,0.47164,0.13104,1,0.3375,13.53,11.25,5.3375
7.463,0.48803,0.18329,7.6533,0.51455,0.13801,1,0.37125,13.53,11.25,5.3713
7.4067,0.53087,0.19077,7.5943,0.55746,0.14497,1,0.405,13.53,11.25,5.405
7.3503,0.57371,0.19825,7.5353,0.60036,0.15194,1,0.43875,13.53,11.25,5.4387
7.294,0.61656,0.20573,7.4764,0.64327,0.1589,1,0.4725,13.53,11.25,5.4725
7.2377,0.6594,0.21321,7.4174,0.68617,0.16587,1,0.50625,13.53,11.25,5.5062
7.1814,0.70225,0.22069,7.3585,0.72908,0.17283,1,0.54,13.53,11.25,5.54
7.125,0.74509,0.22817,7.2995,0.77199,0.1798,1,0.57375,13.53,11.25,5.5738
7.0556,0.74298,0.23321,7.2328,0.76875,0.18452,1,0.6075,13.53,11.25,5.6075
6.9831,0.73066,0.23768,7.1644,0.75502,0.18874,1,0.64125,13.53,11.25,5.6413
6.9106,0.71834,0.24215,7.096,0.7413,0.19295,1,0.675,13.53,11.25,5.675
6.8382,0.70602,0.24663,7.0276,0.72758,0.19716,1,0.70875,13.53,11.25,5.7087
6.7657,0.6937,0.2511,6.9592,0.71385,0.20138,1,0.7425,13.53,11.25,5.7425
6.6933,0.68137,0.25558,6.8908,0.70013,0.20559,1,0.77625,13.53,11.25,5.7762
6.6208,0.66905,0.26005,6.8224,0.6864,0.2098,1,0.81,13.53,11.25,5.81
6.5483,0.65673,0.26453,6.754,0.67268,0.21402,1,0.84375,13.53,11.25,5.8438
6.4759,0.64441,0.269,6.6856,0.65895,0.21823,1,0.8775,13.53,11.25,5.8775
6.4034,0.63209,0.27347,6.6172,0.64523,0.22244,1,0.91125,13.53,11.25,5.9113
6.331,0.61976,0.27795,6.5488,0.6315,0.22666,1,0.945,13.53,11.25,5.945
6.2585,0.60744,0.28242,6.4804,0.61778,0.23087,1,0.97875,13.53,11.25,5.9788
