"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.6559,0.093389,0.24914,9.6561,0.093595,0.2484,5.4306,1,0.30105,10.981,12.25,6.845
9.6545,0.093848,0.25006,9.6547,0.094057,0.24931,5.4447,1,0.31108,10.991,12.25,6.845
9.653,0.094317,0.25098,9.6532,0.09453,0.25023,5.4589,1,0.32112,11.001,12.25,6.845
9.6516,0.094786,0.2519,9.6517,0.095003,0.25114,5.473,1,0.33115,11.011,12.25,6.845
9.6501,0.095255,0.25282,9.6503,0.095476,0.25206,5.4872,1,0.34119,11.021,12.25,6.845
9.6486,0.095724,0.25375,9.6488,0.095948,0.25298,5.5013,1,0.35122,11.031,12.25,6.845
9.6472,0.096193,0.25467,9.6473,0.096421,0.2539,5.5155,1,0.36126,11.041,12.25,6.845
9.6457,0.096662,0.25559,9.6459,0.096894,0.25481,5.5296,1,0.37129,11.051,12.25,6.845
9.6442,0.097131,0.25651,9.6444,0.097367,0.25573,5.5437,1,0.38133,11.061,12.25,6.845
9.6428,0.0976,0.25743,9.6429,0.09784,0.25665,5.5579,1,0.39137,11.071,12.25,6.845
9.6413,0.098069,0.25836,9.6415,0.098312,0.25757,5.572,1,0.4014,11.081,12.25,6.845
9.6399,0.098538,0.25928,9.64,0.098785,0.25848,5.5862,1,0.41144,11.091,12.25,6.845
9.6384,0.099007,0.2602,9.6385,0.099258,0.2594,5.6003,1,0.42147,11.101,12.25,6.845
9.6369,0.099466,0.26113,9.6371,0.09972,0.26032,5.6145,1,0.4315,11.112,12.25,6.845
9.6354,0.099872,0.26206,9.6355,0.10013,0.26125,5.629,1,0.44154,11.122,12.25,6.845
9.634,0.10034,0.26297,9.6341,0.1006,0.26216,5.6439,1,0.45157,11.132,12.25,6.845
9.6325,0.1008,0.26388,9.6326,0.10107,0.26306,5.6588,1,0.46161,11.142,12.25,6.845
9.6311,0.10127,0.26479,9.6312,0.10154,0.26397,5.6736,1,0.47164,11.152,12.25,6.845
9.6296,0.10173,0.2657,9.6297,0.10201,0.26487,5.6885,1,0.48168,11.162,12.25,6.845
9.6282,0.10219,0.26661,9.6283,0.10247,0.26578,5.7033,1,0.49171,11.172,12.25,6.845
9.6267,0.10266,0.26752,9.6268,0.10294,0.26668,5.7182,1,0.50175,11.182,12.25,6.845
9.6252,0.10312,0.26843,9.6253,0.10341,0.26759,5.733,1,0.51178,11.192,12.25,6.845
9.6238,0.10359,0.26934,9.6239,0.10388,0.26849,5.7479,1,0.52182,11.202,12.25,6.845
9.6223,0.10405,0.27025,9.6224,0.10435,0.2694,5.7628,1,0.53185,11.212,12.25,6.845
9.6209,0.10452,0.27116,9.621,0.10482,0.2703,5.7776,1,0.54189,11.222,12.25,6.845
9.6194,0.10498,0.27207,9.6195,0.10529,0.27121,5.7925,1,0.55192,11.232,12.25,6.845
9.618,0.10543,0.27298,9.6181,0.10575,0.27211,5.8074,1,0.56196,11.242,12.25,6.845
9.6164,0.10586,0.27394,9.6165,0.10618,0.27307,5.8231,1,0.57199,11.252,12.25,6.845
9.6147,0.10642,0.27504,9.6148,0.10674,0.27416,5.8408,1,0.58203,11.262,12.25,6.845
9.613,0.10698,0.27613,9.6131,0.10731,0.27524,5.8586,1,0.59206,11.272,12.25,6.845
9.6113,0.10754,0.27723,9.6114,0.10788,0.27633,5.8763,1,0.6021,11.282,12.25,6.845
9.6096,0.1081,0.27832,9.6097,0.10844,0.27742,5.8941,1,0.61213,11.292,12.25,6.845
9.6079,0.10866,0.27942,9.6079,0.10901,0.27851,5.9118,1,0.62217,11.302,12.25,6.845
9.6062,0.10922,0.28051,9.6062,0.10958,0.27959,5.9296,1,0.63221,11.312,12.25,6.845
9.6045,0.10978,0.28161,9.6045,0.11014,0.28068,5.9473,1,0.64224,11.322,12.25,6.845
9.6028,0.11035,0.2827,9.6028,0.11071,0.28177,5.9651,1,0.65228,11.332,12.25,6.845
9.6011,0.11091,0.28379,9.6011,0.11128,0.28286,5.9828,1,0.66231,11.342,12.25,6.845
9.5993,0.11141,0.28492,9.5993,0.11179,0.28397,6.0007,1,0.67235,11.352,12.25,6.845
9.5976,0.11201,0.28609,9.5976,0.1124,0.28514,6.0177,1,0.68238,11.362,12.25,6.845
9.5958,0.11262,0.28726,9.5958,0.11301,0.2863,6.0346,1,0.69241,11.372,12.25,6.845
9.5941,0.11322,0.28843,9.5941,0.11362,0.28747,6.0516,1,0.70245,11.382,12.25,6.845
9.5923,0.11382,0.28961,9.5923,0.11423,0.28863,6.0686,1,0.71248,11.392,12.25,6.845
9.5906,0.11442,0.29078,9.5906,0.11483,0.2898,6.0855,1,0.72252,11.403,12.25,6.845
9.5889,0.11503,0.29195,9.5888,0.11544,0.29096,6.1025,1,0.73255,11.413,12.25,6.845
9.5871,0.11563,0.29312,9.5871,0.11605,0.29213,6.1194,1,0.74259,11.423,12.25,6.845
9.5854,0.11623,0.29429,9.5854,0.11666,0.29329,6.1364,1,0.75262,11.433,12.25,6.845
9.5836,0.11683,0.29547,9.5836,0.11727,0.29446,6.1534,1,0.76266,11.443,12.25,6.845
9.5818,0.11737,0.29666,9.5818,0.11781,0.29564,6.1706,1,0.77269,11.453,12.25,6.845
9.5801,0.11801,0.2979,9.58,0.11846,0.29687,6.1877,1,0.78273,11.463,12.25,6.845
9.5783,0.11865,0.29915,9.5782,0.11911,0.29811,6.2049,1,0.79276,11.473,12.25,6.845
9.5765,0.11929,0.30039,9.5764,0.11976,0.29935,6.222,1,0.8028,11.483,12.25,6.845
9.5747,0.11994,0.30163,9.5747,0.12041,0.30058,6.2391,1,0.81283,11.493,12.25,6.845
9.5729,0.12058,0.30288,9.5729,0.12106,0.30182,6.2563,1,0.82287,11.503,12.25,6.845
9.5711,0.12122,0.30412,9.5711,0.12171,0.30306,6.2734,1,0.8329,11.513,12.25,6.845
9.5694,0.12186,0.30537,9.5693,0.12236,0.3043,6.2906,1,0.84294,11.523,12.25,6.845
9.5676,0.1225,0.30661,9.5675,0.12301,0.30553,6.3077,1,0.85297,11.533,12.25,6.845
9.5658,0.12314,0.30786,9.5657,0.12366,0.30677,6.3248,1,0.86301,11.543,12.25,6.845
9.564,0.12374,0.30911,9.5639,0.12426,0.30802,6.3421,1,0.87304,11.553,12.25,6.845
9.5621,0.12438,0.31042,9.562,0.12491,0.30931,6.3599,1,0.88308,11.563,12.25,6.845
9.5602,0.12506,0.31174,9.5601,0.1256,0.31063,6.3779,1,0.89312,11.573,12.25,6.845
9.5584,0.12575,0.31307,9.5582,0.1263,0.31194,6.3958,1,0.90315,11.583,12.25,6.845
9.5565,0.12643,0.31439,9.5564,0.12699,0.31326,6.4138,1,0.91319,11.593,12.25,6.845
9.5546,0.12711,0.31572,9.5545,0.12768,0.31457,6.4317,1,0.92322,11.603,12.25,6.845
9.5527,0.1278,0.31704,9.5526,0.12838,0.31589,6.4497,1,0.93325,11.613,12.25,6.845
9.5509,0.12848,0.31837,9.5507,0.12907,0.3172,6.4676,1,0.94329,11.623,12.25,6.845
9.549,0.12916,0.31969,9.5488,0.12976,0.31852,6.4855,1,0.95332,11.633,12.25,6.845
9.5471,0.12985,0.32102,9.547,0.13045,0.31983,6.5035,1,0.96336,11.643,12.25,6.845
9.5453,0.13053,0.32234,9.5451,0.13115,0.32115,6.5214,1,0.97339,11.653,12.25,6.845
9.5433,0.13114,0.3237,9.5431,0.13177,0.3225,6.5399,1,0.98343,11.663,12.25,6.845
9.5413,0.13187,0.32511,9.5411,0.13251,0.3239,6.5589,1,0.99346,11.673,12.25,6.845
9.5393,0.1326,0.32653,9.5391,0.13325,0.3253,6.578,1,1.0035,11.684,12.25,6.845
9.5374,0.13333,0.32794,9.5371,0.13399,0.3267,6.5971,1,1.0135,11.694,12.25,6.845
9.5354,0.13406,0.32935,9.5351,0.13474,0.32811,6.6162,1,1.0236,11.704,12.25,6.845
9.5334,0.13479,0.33076,9.5331,0.13548,0.32951,6.6353,1,1.0336,11.714,12.25,6.845
9.5314,0.13552,0.33218,9.5311,0.13622,0.33091,6.6544,1,1.0436,11.724,12.25,6.845
9.5294,0.13625,0.33359,9.5291,0.13696,0.33231,6.6735,1,1.0537,11.734,12.25,6.845
9.5274,0.13698,0.335,9.5271,0.1377,0.33371,6.6926,1,1.0637,11.744,12.25,6.845
9.5254,0.13771,0.33641,9.5251,0.13844,0.33512,6.7117,1,1.0737,11.754,12.25,6.845
9.5234,0.1384,0.33784,9.5231,0.13915,0.33653,6.7309,1,1.0838,11.764,12.25,6.845
9.5213,0.13911,0.33931,9.521,0.13987,0.33799,6.7508,1,1.0938,11.774,12.25,6.845
9.5192,0.13989,0.34082,9.5189,0.14066,0.33949,6.7712,1,1.1038,11.784,12.25,6.845
9.5171,0.14067,0.34233,9.5168,0.14146,0.34099,6.7915,1,1.1139,11.794,12.25,6.845
9.515,0.14145,0.34384,9.5147,0.14225,0.34249,6.8118,1,1.1239,11.804,12.25,6.845
9.5129,0.14224,0.34536,9.5126,0.14305,0.34399,6.8322,1,1.134,11.814,12.25,6.845
9.5108,0.14302,0.34687,9.5105,0.14384,0.34549,6.8525,1,1.144,11.824,12.25,6.845
9.5087,0.1438,0.34838,9.5083,0.14464,0.34698,6.8729,1,1.154,11.834,12.25,6.845
9.5066,0.14458,0.34989,9.5062,0.14543,0.34848,6.8932,1,1.1641,11.844,12.25,6.845
9.5045,0.14536,0.3514,9.5041,0.14623,0.34998,6.9136,1,1.1741,11.854,12.25,6.845
9.5024,0.14614,0.35291,9.502,0.14702,0.35148,6.9339,1,1.1841,11.864,12.25,6.845
9.5003,0.14686,0.35443,9.4998,0.14775,0.35299,6.9544,1,1.1942,11.874,12.25,6.845
9.4981,0.14765,0.35603,9.4976,0.14856,0.35458,6.9758,1,1.2042,11.884,12.25,6.845
9.4959,0.14849,0.35765,9.4954,0.14942,0.35618,6.9975,1,1.2142,11.894,12.25,6.845
9.4936,0.14932,0.35927,9.4931,0.15027,0.35779,7.0191,1,1.2243,11.904,12.25,6.845
9.4914,0.15016,0.36089,9.4909,0.15112,0.35939,7.0408,1,1.2343,11.914,12.25,6.845
9.4892,0.151,0.36251,9.4886,0.15198,0.361,7.0625,1,1.2443,11.924,12.25,6.845
9.487,0.15183,0.36413,9.4864,0.15283,0.3626,7.0841,1,1.2544,11.934,12.25,6.845
9.4847,0.15267,0.36575,9.4842,0.15369,0.36421,7.1058,1,1.2644,11.944,12.25,6.845
9.4825,0.15351,0.36737,9.4819,0.15454,0.36581,7.1275,1,1.2744,11.954,12.25,6.845
9.4803,0.15434,0.36899,9.4797,0.1554,0.36742,7.1492,1,1.2845,11.964,12.25,6.845
9.4781,0.15518,0.37061,9.4774,0.15625,0.36902,7.1708,1,1.2945,11.975,12.25,6.845
9.4758,0.15595,0.37224,9.4752,0.15703,0.37065,7.1927,1,1.3046,11.985,12.25,6.845
9.4735,0.1568,0.37396,9.4728,0.15791,0.37235,7.2155,1,1.3146,11.995,12.25,6.845
9.4711,0.1577,0.3757,9.4704,0.15883,0.37407,7.2386,1,1.3246,12.005,12.25,6.845
9.4687,0.1586,0.37745,9.468,0.15975,0.3758,7.2618,1,1.3347,12.015,12.25,6.845
9.4664,0.1595,0.37919,9.4657,0.16067,0.37752,7.2849,1,1.3447,12.025,12.25,6.845
9.464,0.1604,0.38093,9.4633,0.16159,0.37925,7.308,1,1.3547,12.035,12.25,6.845
9.4617,0.1613,0.38267,9.4609,0.16251,0.38097,7.3311,1,1.3648,12.045,12.25,6.845
9.4593,0.1622,0.38441,9.4585,0.16343,0.38269,7.3543,1,1.3748,12.055,12.25,6.845
9.457,0.1631,0.38615,9.4562,0.16435,0.38442,7.3774,1,1.3848,12.065,12.25,6.845
9.4546,0.16399,0.38789,9.4538,0.16527,0.38614,7.4005,1,1.3949,12.075,12.25,6.845
9.4523,0.16489,0.38963,9.4514,0.16619,0.38787,7.4236,1,1.4049,12.085,12.25,6.845
9.4499,0.16573,0.39138,9.449,0.16705,0.38961,7.4469,1,1.4149,12.095,12.25,6.845
9.4474,0.16662,0.39322,9.4465,0.16797,0.39143,7.4712,1,1.425,12.105,12.25,6.845
9.4449,0.16759,0.3951,9.4439,0.16896,0.39328,7.4959,1,1.435,12.115,12.25,6.845
9.4424,0.16856,0.39697,9.4414,0.16995,0.39514,7.5207,1,1.445,12.125,12.25,6.845
9.4399,0.16953,0.39885,9.4389,0.17095,0.397,7.5455,1,1.4551,12.135,12.25,6.845
9.4374,0.1705,0.40073,9.4364,0.17194,0.39885,7.5702,1,1.4651,12.145,12.25,6.845
9.4349,0.17146,0.4026,9.4338,0.17294,0.40071,7.595,1,1.4751,12.155,12.25,6.845
9.4324,0.17243,0.40448,9.4313,0.17393,0.40256,7.6198,1,1.4852,12.165,12.25,6.845
9.4299,0.1734,0.40635,9.4288,0.17492,0.40442,7.6446,1,1.4952,12.175,12.25,6.845
9.4274,0.17437,0.40823,9.4263,0.17592,0.40628,7.6693,1,1.5052,12.185,12.25,6.845
9.4249,0.17533,0.41011,9.4237,0.17691,0.40813,7.6941,1,1.5153,12.195,12.25,6.845
9.4224,0.17628,0.41199,9.4212,0.17788,0.41,7.7189,1,1.5253,12.205,12.25,6.845
9.4197,0.17717,0.41393,9.4185,0.1788,0.41193,7.7444,1,1.5354,12.215,12.25,6.845
9.4171,0.17822,0.41596,9.4158,0.17988,0.41393,7.7711,1,1.5454,12.225,12.25,6.845
9.4144,0.17926,0.41799,9.4132,0.18095,0.41593,7.7977,1,1.5554,12.235,12.25,6.845
9.4118,0.18031,0.42002,9.4105,0.18203,0.41794,7.8243,1,1.5655,12.245,12.25,6.845
9.4091,0.18135,0.42204,9.4078,0.18311,0.41994,7.851,1,1.5755,12.255,12.25,6.845
9.4064,0.18239,0.42407,9.4051,0.18418,0.42195,7.8776,1,1.5855,12.266,12.25,6.845
9.4038,0.18344,0.4261,9.4024,0.18526,0.42395,7.9043,1,1.5956,12.276,12.25,6.845
9.4011,0.18448,0.42813,9.3997,0.18634,0.42596,7.9309,1,1.6056,12.286,12.25,6.845
9.3985,0.18552,0.43015,9.397,0.18741,0.42796,7.9575,1,1.6156,12.296,12.25,6.845
9.3958,0.18657,0.43218,9.3943,0.18849,0.42997,7.9842,1,1.6257,12.306,12.25,6.845
9.3931,0.18761,0.43421,9.3916,0.18956,0.43197,8.0108,1,1.6357,12.316,12.25,6.845
9.3904,0.18855,0.43626,9.3889,0.19053,0.434,8.0376,1,1.6457,12.326,12.25,6.845
9.3876,0.18964,0.43844,9.386,0.19166,0.43616,8.066,1,1.6558,12.336,12.25,6.845
9.3847,0.19077,0.44064,9.3831,0.19283,0.43833,8.0948,1,1.6658,12.346,12.25,6.845
9.3819,0.19189,0.44284,9.3802,0.194,0.4405,8.1236,1,1.6758,12.356,12.25,6.845
9.3791,0.19302,0.44503,9.3774,0.19516,0.44267,8.1524,1,1.6859,12.366,12.25,6.845
9.3762,0.19415,0.44723,9.3745,0.19633,0.44484,8.1811,1,1.6959,12.376,12.25,6.845
9.3734,0.19528,0.44943,9.3716,0.1975,0.44701,8.2099,1,1.7059,12.386,12.25,6.845
9.3706,0.19641,0.45163,9.3687,0.19867,0.44918,8.2387,1,1.716,12.396,12.25,6.845
9.3677,0.19754,0.45383,9.3659,0.19984,0.45136,8.2675,1,1.726,12.406,12.25,6.845
9.3649,0.19866,0.45602,9.363,0.20101,0.45353,8.2962,1,1.7361,12.416,12.25,6.845
9.3621,0.19979,0.45822,9.3601,0.20217,0.4557,8.325,1,1.7461,12.426,12.25,6.845
9.3592,0.20091,0.46042,9.3572,0.20333,0.45787,8.3538,1,1.7561,12.436,12.25,6.845
9.3563,0.20192,0.46269,9.3542,0.20438,0.46011,8.3831,1,1.7662,12.446,12.25,6.845
9.3532,0.20314,0.46508,9.3511,0.20565,0.46247,8.4143,1,1.7762,12.456,12.25,6.845
9.3502,0.20436,0.46747,9.3481,0.20693,0.46483,8.4455,1,1.7862,12.466,12.25,6.845
9.3472,0.20559,0.46986,9.345,0.2082,0.46719,8.4768,1,1.7963,12.476,12.25,6.845
9.3442,0.20681,0.47225,9.3419,0.20947,0.46955,8.508,1,1.8063,12.486,12.25,6.845
9.3411,0.20803,0.47464,9.3388,0.21074,0.47191,8.5392,1,1.8163,12.496,12.25,6.845
9.3381,0.20925,0.47703,9.3358,0.21202,0.47427,8.5704,1,1.8264,12.506,12.25,6.845
9.3351,0.21047,0.47943,9.3327,0.21329,0.47663,8.6017,1,1.8364,12.516,12.25,6.845
9.3321,0.2117,0.48182,9.3296,0.21456,0.47899,8.6329,1,1.8464,12.526,12.25,6.845
9.329,0.21292,0.48421,9.3265,0.21583,0.48135,8.6641,1,1.8565,12.536,12.25,6.845
9.326,0.21414,0.4866,9.3234,0.21711,0.4837,8.6954,1,1.8665,12.547,12.25,6.845
9.3229,0.21532,0.489,9.3203,0.21833,0.48607,8.7266,1,1.8765,12.557,12.25,6.845
9.3198,0.21646,0.49149,9.3171,0.21953,0.48854,8.7588,1,1.8866,12.567,12.25,6.845
9.3165,0.21779,0.4941,9.3138,0.22092,0.49111,8.7929,1,1.8966,12.577,12.25,6.845
9.3133,0.21912,0.49671,9.3105,0.22231,0.49368,8.827,1,1.9066,12.587,12.25,6.845
9.31,0.22044,0.49932,9.3072,0.2237,0.49626,8.8611,1,1.9167,12.597,12.25,6.845
9.3068,0.22177,0.50193,9.3039,0.22509,0.49883,8.8951,1,1.9267,12.607,12.25,6.845
9.3036,0.22309,0.50454,9.3006,0.22648,0.5014,8.9292,1,1.9368,12.617,12.25,6.845
9.3003,0.22442,0.50715,9.2973,0.22787,0.50397,8.9633,1,1.9468,12.627,12.25,6.845
9.2971,0.22575,0.50976,9.294,0.22926,0.50654,8.9974,1,1.9568,12.637,12.25,6.845
9.2938,0.22707,0.51237,9.2907,0.23065,0.50912,9.0315,1,1.9669,12.647,12.25,6.845
9.2906,0.2284,0.51498,9.2873,0.23204,0.51169,9.0655,1,1.9769,12.657,12.25,6.845
9.2874,0.22973,0.51759,9.284,0.23343,0.51426,9.0996,1,1.9869,12.667,12.25,6.845
9.2841,0.231,0.52021,9.2807,0.23476,0.51684,9.1336,1,1.997,12.677,12.25,6.845
9.2807,0.23225,0.52293,9.2772,0.23607,0.51953,9.1688,1,2.007,12.687,12.25,6.845
9.2772,0.23369,0.52579,9.2736,0.23759,0.52235,9.2062,1,2.017,12.697,12.25,6.845
9.2737,0.23513,0.52865,9.2701,0.23912,0.52516,9.2436,1,2.0271,12.707,12.25,6.845
9.2702,0.23658,0.53151,9.2665,0.24064,0.52798,9.2811,1,2.0371,12.717,12.25,6.845
9.2668,0.23802,0.53437,9.263,0.24217,0.53079,9.3185,1,2.0471,12.727,12.25,6.845
9.2633,0.23946,0.53722,9.2594,0.24369,0.53361,9.3559,1,2.0572,12.737,12.25,6.845
9.2598,0.24091,0.54008,9.2558,0.24521,0.53642,9.3934,1,2.0672,12.747,12.25,6.845
9.2563,0.24235,0.54294,9.2523,0.24674,0.53923,9.4308,1,2.0772,12.757,12.25,6.845
9.2528,0.24379,0.5458,9.2487,0.24826,0.54205,9.4682,1,2.0873,12.767,12.25,6.845
9.2494,0.24524,0.54866,9.2452,0.24979,0.54486,9.5057,1,2.0973,12.777,12.25,6.845
9.2459,0.24668,0.55152,9.2416,0.25131,0.54768,9.5431,1,2.1073,12.787,12.25,6.845
9.2424,0.2481,0.55438,9.238,0.25282,0.5505,9.5805,1,2.1174,12.797,12.25,6.845
9.2387,0.24939,0.55732,9.2343,0.25418,0.5534,9.6182,1,2.1274,12.807,12.25,6.845
9.235,0.25097,0.56046,9.2304,0.25586,0.55649,9.6596,1,2.1375,12.817,12.25,6.845
9.2313,0.25254,0.56361,9.2266,0.25753,0.55958,9.701,1,2.1475,12.827,12.25,6.845
9.2275,0.25412,0.56675,9.2227,0.25921,0.56268,9.7424,1,2.1575,12.838,12.25,6.845
9.2238,0.25569,0.5699,9.2189,0.26089,0.56577,9.7839,1,2.1676,12.848,12.25,6.845
9.22,0.25726,0.57304,9.215,0.26257,0.56886,9.8253,1,2.1776,12.858,12.25,6.845
9.2163,0.25884,0.57618,9.2112,0.26424,0.57195,9.8667,1,2.1876,12.868,12.25,6.845
9.2126,0.26041,0.57933,9.2073,0.26592,0.57504,9.9081,1,2.1977,12.878,12.25,6.845
9.2088,0.26199,0.58247,9.2035,0.2676,0.57814,9.9495,1,2.2077,12.888,12.25,6.845
9.2051,0.26356,0.58562,9.1996,0.26928,0.58123,9.9909,1,2.2177,12.898,12.25,6.845
9.2013,0.26514,0.58876,9.1958,0.27095,0.58432,10.032,1,2.2278,12.908,12.25,6.845
9.1976,0.26671,0.5919,9.1919,0.27263,0.58741,10.074,1,2.2378,12.918,12.25,6.845
9.1937,0.26811,0.59508,9.1879,0.27412,0.59054,10.115,1,2.2478,12.928,12.25,6.845
9.1897,0.26976,0.59849,9.1838,0.27589,0.5939,10.16,1,2.2579,12.938,12.25,6.845
9.1857,0.27148,0.60197,9.1796,0.27775,0.59731,10.206,1,2.2679,12.948,12.25,6.845
9.1816,0.2732,0.60544,9.1754,0.2796,0.60073,10.252,1,2.2779,12.958,12.25,6.845
9.1776,0.27492,0.60891,9.1713,0.28146,0.60414,10.298,1,2.288,12.968,12.25,6.845
9.1736,0.27664,0.61239,9.1671,0.28331,0.60755,10.344,1,2.298,12.978,12.25,6.845
9.1695,0.27836,0.61586,9.1629,0.28517,0.61096,10.391,1,2.3081,12.988,12.25,6.845
9.1655,0.28009,0.61934,9.1587,0.28702,0.61438,10.437,1,2.3181,12.998,12.25,6.845
9.1614,0.28181,0.62281,9.1545,0.28887,0.61779,10.483,1,2.3281,13.008,12.25,6.845
9.1574,0.28353,0.62628,9.1504,0.29073,0.6212,10.529,1,2.3382,13.018,12.25,6.845
9.1534,0.28525,0.62976,9.1462,0.29258,0.62462,10.575,1,2.3482,13.028,12.25,6.845
9.1493,0.28697,0.63323,9.142,0.29444,0.62803,10.622,1,2.3582,13.038,12.25,6.845
9.1452,0.28865,0.63671,9.1378,0.29624,0.63145,10.667,1,2.3683,13.048,12.25,6.845
9.141,0.29021,0.6403,9.1333,0.29793,0.63499,10.714,1,2.3783,13.058,12.25,6.845
9.1366,0.2921,0.64416,9.1288,0.29999,0.63877,10.766,1,2.3883,13.068,12.25,6.845
9.1322,0.29398,0.64802,9.1242,0.30205,0.64256,10.818,1,2.3984,13.078,12.25,6.845
9.1279,0.29587,0.65187,9.1197,0.30411,0.64634,10.87,1,2.4084,13.088,12.25,6.845
9.1235,0.29776,0.65573,9.1151,0.30617,0.65013,10.922,1,2.4184,13.098,12.25,6.845
9.1191,0.29964,0.65959,9.1106,0.30823,0.65392,10.974,1,2.4285,13.108,12.25,6.845
9.1147,0.30153,0.66345,9.106,0.31029,0.6577,11.026,1,2.4385,13.119,12.25,6.845
9.1104,0.30342,0.6673,9.1014,0.31235,0.66149,11.078,1,2.4485,13.129,12.25,6.845
9.106,0.30531,0.67116,9.0969,0.31441,0.66527,11.13,1,2.4586,13.139,12.25,6.845
9.1016,0.30719,0.67502,9.0923,0.31647,0.66906,11.182,1,2.4686,13.149,12.25,6.845
9.0972,0.30908,0.67888,9.0878,0.31853,0.67284,11.234,1,2.4786,13.159,12.25,6.845
9.0929,0.31097,0.68273,9.0832,0.32059,0.67663,11.286,1,2.4887,13.169,12.25,6.845
9.0884,0.31273,0.6866,9.0785,0.32251,0.68043,11.337,1,2.4987,13.179,12.25,6.845
9.0837,0.31456,0.69069,9.0736,0.32453,0.68446,11.391,1,2.5087,13.189,12.25,6.845
9.079,0.31663,0.695,9.0686,0.32683,0.68868,11.451,1,2.5188,13.199,12.25,6.845
9.0742,0.3187,0.6993,9.0636,0.32913,0.6929,11.51,1,2.5288,13.209,12.25,6.845
9.0694,0.32078,0.70361,9.0586,0.33143,0.69712,11.569,1,2.5389,13.219,12.25,6.845
9.0647,0.32285,0.70792,9.0536,0.33373,0.70134,11.628,1,2.5489,13.229,12.25,6.845
9.0599,0.32493,0.71222,9.0486,0.33603,0.70557,11.687,1,2.5589,13.239,12.25,6.845
9.0552,0.327,0.71653,9.0436,0.33834,0.70979,11.746,1,2.569,13.249,12.25,6.845
9.0504,0.32907,0.72083,9.0386,0.34064,0.71401,11.806,1,2.579,13.259,12.25,6.845
9.0456,0.33115,0.72514,9.0336,0.34294,0.71823,11.865,1,2.589,13.269,12.25,6.845
